time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
0.0,20.000000000000004,5.000000000000003,5.000000000000003,-6.426139076813022e-14,1.684804960098002e-14,1.6848049616551595e-14,-2.97508798262,8.358404751232561e-16,8.358404758819389e-16
0.5042016806722689,19.992003547064314,4.999462103135407,4.99946210313551,-0.15992905871364702,-0.010757937291979281,-0.01075793728990125,-0.22349319165037107,-0.21515874584025774,-0.21515874579869715
1.0084033613445378,19.97478258793752,4.997328372039887,4.997328372040293,-0.18449012382234664,-0.03191668461847332,-0.03191668461448426,-0.2677281105223357,-0.20801620068995225,-0.2080162006932921
1.5126050420168067,19.953975313559468,4.99316560832769,4.99316560832848,-0.23165536373861303,-0.05133858962550783,-0.05133858962182949,-0.6755766878017067,-0.18042189945106152,-0.18042189945393616
2.0168067226890756,19.926463224300395,4.9871936654373865,4.9871936654385305,-0.31858642144295135,-0.06810026818062119,-0.06810026817720904,-1.0630444662837721,-0.1548116716515243,-0.1548116716539737
2.5210084033613445,19.88861157309757,4.979654992648098,4.979654992649572,-0.43844660261347246,-0.08267318760520068,-0.08267318760201837,-1.3341591571253608,-0.1366467168403785,-0.13664671684252594
3.0252100840336134,19.837697782847517,4.97073273343024,4.970732733432022,-0.5798292023876743,-0.09577199675201321,-0.09577199674903608,-1.493492838357386,-0.12532946609618037,-0.12532946609813592
3.5294117647058822,19.772082743042972,4.960543418601723,4.960543418603795,-0.7324715937031602,-0.10801429981836022,-0.10801429981557327,-1.559354987951043,-0.11951659523106221,-0.11951659523291087
4.033613445378151,19.691016560216376,4.949150842088359,4.9491508420907,-0.8888520628287885,-0.11983723044898105,-0.11983723044637612,-1.5682543945602299,-0.11694201738165205,-0.11694201738344356
4.53781512605042,19.59433840716407,4.9365850175609225,4.936585017563515,-1.0447109982173977,-0.13147926009980546,-0.13147926009737795,-1.5489243132106654,-0.11589857563512743,-0.11589857563688528
5.042016806722689,19.482217183147842,4.922857870149029,4.922857870151856,-1.1977134821071533,-0.1430636881381173,-0.14306368813586465,-1.511125364583156,-0.11578998513139689,-0.11578998513313538
5.546218487394958,19.355018994827596,4.907971234500871,4.907971234503913,-1.3462502842978041,-0.1546690248250964,-0.1546690248230171,-1.459610679228566,-0.11631674860846658,-0.11631674861019438
6.050420168067227,19.213247152676093,4.891920543194782,4.891920543198023,-1.4891865587322253,-0.1663448012967417,-0.16634480129483484,-1.3991148094585633,-0.11719878082471569,-0.11719878082643713
6.554621848739496,19.05749484863427,4.8746976266654904,4.874697626668915,-1.6258595221042234,-0.1781135292891237,-0.1781135292873886,-1.3343444579801034,-0.11817577902319486,-0.11817577902490987
7.0588235294117645,18.888400200407876,4.856293213582413,4.856293213586001,-1.7560334424237127,-0.1899747323724929,-0.18997473237092888,-1.2691339484083874,-0.11904828264445537,-0.11904828264616094
7.563025210084033,18.706608921048392,4.8366988876340455,4.836698887637782,-1.8797921447658938,-0.20191178659491,-0.2019117865935158,-1.2060400984339439,-0.11969280180414657,-0.11969280180583786
8.067226890756302,18.512748672382305,4.815908341619206,4.815908341623073,-1.9974128285559067,-0.21389913370194147,-0.2138991337007154,-1.1463735773650119,-0.12005414033673832,-0.12005414033840967
8.571428571428571,18.30741541101386,4.793917969648405,4.7939179696523855,-2.1092523988129757,-0.22590830571414508,-0.22590830571308487,-1.0904178277750662,-0.12012929990758422,-0.12012929990922996
9.07563025210084,18.09116987953181,4.770726939876834,4.770726939880913,-2.215658230827966,-0.23791228971731337,-0.23791228971641626,-1.0376988125234408,-0.11995038015602677,-0.11995038015764198
9.579831932773109,17.864541696685027,4.74633691126124,4.7463369112654,-2.3169054261077626,-0.2498882825946302,-0.2498882825938928,-0.9872450930711953,-0.11956947739054835,-0.11956947739212903
10.084033613445378,17.62803851121539,4.720751542707832,4.720751542712058,-2.413158283285003,-0.2618190884735784,-0.26181908847299723,-0.9378120504723109,-0.11904664018864974,-0.11904664019019288
10.588235294117647,17.38215800410926,4.693975914534588,4.693975914538864,-2.504451858837572,-0.2736934749913638,-0.273693474990935,-0.8880594605777694,-0.1184410901672878,-0.11844109016879126
11.092436974789916,17.127400970691724,4.666015950540279,4.666015950544592,-2.5906888095131477,-0.2855058048948419,-0.2855058048945614,-0.8366795529324422,-0.11780550790249818,-0.11780550790396077
11.596638655462185,16.864284194274322,4.6368778989715524,4.636877898975886,-2.6716467188348973,-0.2972552264797549,-0.29725522647961855,-0.7824786335012384,-0.11718292379597914,-0.11718292379740011
12.100840336134453,16.593352274278583,4.606567905083263,4.606567905087603,-2.7469916810799035,-0.3089446512860775,-0.3089446512860812,-0.7244206113975844,-0.11660557233068743,-0.11660557233206674
12.605042016806722,16.31518794356115,4.575091688539759,4.5750916885440915,-2.816294933268775,-0.32057967958406147,-0.320579679584201,-0.6616444323785351,-0.11609499362919995,-0.11609499363053755
13.109243697478991,16.03042066793726,4.542454326297418,4.54245432630173,-2.879050579209038,-0.3321675652628148,-0.332167565263086,-0.5934684864254258,-0.11566271994606905,-0.11566271994736498
13.61344537815126,15.739733455242819,4.508660135357706,4.508660135361985,-2.9346936746797665,-0.34371625353146434,-0.3437162535318629,-0.5193934229878407,-0.1153110454271185,-0.11531104542837282
14.117647058823529,15.443867826447553,4.473712648400327,4.473712648404559,-2.9826189012255035,-0.35523348561618207,-0.3552334856167041,-0.4391111079255925,-0.11503359626742937,-0.11503359626864178
14.621848739495798,15.14362685193875,4.437614676740081,4.437614676744255,-3.02220058895057,-0.366725947588783,-0.36672594758942423,-0.35252264657442156,-0.11481564318477824,-0.11481564318594839
15.126050420168067,14.839876077627602,4.400368457166432,4.400368457170536,-3.0528148972723694,-0.3781984438842489,-0.3781984438850049,-0.2597635198602748,-0.11463428272472097,-0.11463428272584811
15.630252100840336,14.533542104072867,4.361975880262056,4.361975880266081,-3.0738645738224224,-0.3896530942032983,-0.3896530942041649,-0.16123001113946733,-0.11445872365644467,-0.11445872365752775
16.134453781512605,14.22560857371463,4.322438796708459,4.322438796712391,-3.0848060333422764,-0.4010885768686956,-0.4010885768696682,-0.0575991792563042,-0.11425092965167209,-0.1142509296527099
16.63865546218487,13.917109384810672,4.2817593947063095,4.281759394710139,-3.085177744736928,-0.4124994631743575,-0.4124994631754315,0.05016495136458987,-0.11396679646173347,-0.11396679646272401
17.142857142857142,13.609119082621573,4.239940636607216,4.239940636610934,-3.0746282990449725,-0.42387569880756654,-0.4238756988087371,0.1608239624758263,-0.11355791620260854,-0.11355791620354971
17.647058823529413,13.302740557908598,4.1969867373096195,4.196986737313216,-3.052942195214629,-0.4352022871444139,-0.435202287145676,0.27289811413234455,-0.11297385053449505,-0.11297385053538442
18.15126050420168,12.99909038035939,4.1529036621205915,4.152903662124057,-3.020061355769561,-0.44645921663619875,-0.4464592166375472,0.3847186747703333,-0.11216473930135566,-0.11216473930219076
18.655462184873947,12.699282282058693,4.107699618541471,4.107699618544797,-2.976100610244313,-0.4576216549462735,-0.45762165494770246,0.49449623573593726,-0.11108402690028339,-0.11108402690106138
19.159663865546218,12.404409463417743,4.0613855152616605,4.061385515264841,-2.9213557625747426,-0.4686604106499606,-0.4686604106514644,0.6004007176567825,-0.10969108717360097,-0.10969108717431877
19.66386554621849,12.115526509784743,4.013975362606607,4.013975362609633,-2.8563033100852215,-0.47954264245116673,-0.47954264245273903,0.7006483321349606,-0.10795354885065729,-0.10795354885131167
20.168067226890756,11.833631775377224,3.965486591614249,3.9654865916171147,-2.7815913780651327,-0.49023277739605403,-0.4902327773976885,0.7935903082681222,-0.10584915004722152,-0.10584915004780929
20.672268907563023,11.559651106445276,3.9159402735671387,3.9159402735698383,-2.698022000573862,-0.5006935835462014,-0.5006935835478912,0.8777972415586017,-0.10336697295585287,-0.10336697295637047
21.176470588235293,11.29442372795377,3.8653612279531693,3.8653612279556966,-2.60652556925622,-0.5108873287332337,-0.5108873287349717,0.9521313847955604,-0.10050793078491496,-0.10050793078535945
21.680672268907564,11.03869099316091,3.8137780142470126,3.8137780142493645,-2.5081291266009864,-0.5207769453899542,-0.5207769453917328,1.0157974683104207,-0.09728440234961098,-0.09728440234998054
22.18487394957983,10.793088477920362,3.7612228113274355,3.761222811329608,-2.4039211782099503,-0.5303271130016299,-0.5303271130034416,1.0683614995116173,-0.09371894988401311,-0.0937189498843068
22.6890756302521,10.558141584029,3.7077311972765634,3.707731197278554,-2.2950166996173222,-0.5395051680158556,-0.5395051680176929,1.1097280723422598,-0.08984215040060699,-0.08984215040082456
23.19327731092437,10.334264423446234,3.653341850578259,3.6533418505800643,-2.1825265120379664,-0.5482817659502935,-0.548281765952149,1.1400756792461841,-0.08568980828825556,-0.08568980828839749
23.69747899159664,10.12176139531573,3.5980961988861875,3.5980961988878066,-2.067534050572156,-0.5566312678911822,-0.556631267893048,1.15977355007134,-0.08130023052961477,-0.08130023052968241
24.201680672268907,9.920830730833892,3.54203804060437,3.542038040605803,-1.9510792390645888,-0.5645318977452187,-0.5645318977470875,1.169322680081316,-0.07671236655120448,-0.0767123665511996
24.705882352941174,9.731569452486173,3.4852131577518155,3.485213157753062,-1.8341463278897578,-0.5719657593059143,-0.5719657593077792,1.1693355434166257,-0.07196486466279547,-0.07196486466272006
25.210084033613445,9.553979469046872,3.4276689312480735,3.427668931249134,-1.717653340896268,-0.578918770768974,-0.578918770770828,1.1605241964544888,-0.06709536459848323,-0.06709536459833987
25.714285714285715,9.387974624053395,3.36945396665081,3.3694539666516863,-1.60244355897329,-0.5853805211763399,-0.5853805211781763,1.143671442006391,-0.06213964354891005,-0.06213964354870133
26.218487394957982,9.233388419627099,3.3106177384772573,3.310617738477951,-1.4892805295526426,-0.5913440422947637,-0.5913440422965759,1.1195891464078667,-0.05713077881963778,-0.05713077881936652
26.72268907563025,9.089982032990797,3.251210260893944,3.2512102608944584,-1.3788472031734071,-0.5968055093715497,-0.596805509373332,1.0890773811781704,-0.05209856271615252,-0.05209856271582171
27.22689075630252,8.957452237449463,3.191281790438905,3.1912817904392425,-1.2717487076532634,-0.6017638997292803,-0.6017638997310266,1.0528925292260185,-0.04706924443852214,-0.04706924443813456
27.73109243697479,8.835438913977136,3.1308825634642186,3.1308825634643838,-1.168517761793291,-0.6062206397644883,-0.6062206397661931,1.0117263879747505,-0.04206555626569429,-0.04206555626525298
28.235294117647058,8.723531942010508,3.0700625682439457,3.070062568243942,-1.0696216775392533,-0.6101792646410247,-0.6101792646426828,0.9661952971073138,-0.03710694126508782,-0.037106941264596294
