time,pos_x_altitude,pos_y_crossrange,pos_z_downrange,vel_x_altitude,vel_y_crossrange,vel_z_downrange,control_x,control_y,control_z,log_mass,mass_kg,thrust_slack,thrust_magnitude,velocity_magnitude,position_magnitude,fuel_consumed_kg,throttle_percentage,accel_thrust_x,accel_thrust_y,accel_thrust_z,accel_thrust_magnitude,accel_total_x,accel_total_y,accel_total_z,accel_total_magnitude,accel_gravity_x,accel_gravity_y,accel_gravity_z,accel_gravity_magnitude,accel_thrust_gforce,accel_total_gforce
0.1,19.998414036834426,4.999893317121858,4.999893317121878,-0.03171926331159151,-0.0021336575628957176,-0.0021336575624835746,1.280644984255643,-0.04267315125831712,-0.04267315125007427,5.298296369142378,199.9958007411561,1.2832734644267563,1.2832734273604007,0.031862464660161946,21.211657902144374,0.0041992588438854745,0.06416367136802004,1.280644984255643,-0.04267315125831712,-0.04267315125007427,1.2832734273604007,-2.4293550157443566,-0.04267315125831712,-0.04267315125007427,2.459907455938528,-3.71,0.0,0.0,3.71,0.3458958025230191,0.6630478317893607
0.11,19.998255440517866,4.999882648834044,4.999882648834066,-0.03489118964274423,-0.0023470233191869743,-0.002347023318733617,1.3352182809432074,-0.046940466384148914,-0.04694046637508178,5.298294269415008,199.99538081791093,1.3381096091313125,1.338109568358441,0.035048711126171285,21.21150334879917,0.004619182089079558,0.06690547841792205,1.3352182809432074,-0.046940466384148914,-0.04694046637508178,1.338109568358441,-2.3747817190567924,-0.046940466384148914,-0.04694046637508178,2.408389403270381,-3.71,0.0,0.0,3.71,0.3606764335197954,0.6491615642238224
0.12,19.99809684420131,4.999871980546229,4.999871980546254,-0.03806311597389696,-0.0025603890754782306,-0.0025603890749836588,1.3897915776307717,-0.051207781509980704,-0.05120778150008929,5.298292169687638,199.99496089466572,1.3929457538358685,1.392945709356481,0.038234957592180624,21.21134879545396,0.005039105334273643,0.06964728546782403,1.3897915776307717,-0.051207781509980704,-0.05120778150008929,1.392945709356481,-2.320208422369228,-0.051207781509980704,-0.05120778150008929,2.356871350602234,-3.71,0.0,0.0,3.71,0.3754570645165717,0.6352752966582841
0.13,19.99793824788475,4.999861312258415,4.999861312258441,-0.04123504230504968,-0.0027737548317694877,-0.0027737548312337015,1.444364874318336,-0.0554750966358125,-0.0554750966250968,5.2982900699602675,199.99454097142052,1.4477818985404247,1.447781850354521,0.04142120405818997,21.211194242108757,0.005459028579467728,0.07238909251772604,1.444364874318336,-0.0554750966358125,-0.0554750966250968,1.447781850354521,-2.265635125681664,-0.0554750966358125,-0.0554750966250968,2.3053532979340865,-3.71,0.0,0.0,3.71,0.39023769551334797,0.6213890290927457
0.14,19.997779651568194,4.9998506439706,4.999850643970628,-0.04440696863620241,-0.0029871205880607444,-0.0029871205874837437,1.4989381710059004,-0.0597424117616443,-0.059742411750104314,5.298287970232898,199.99412104817534,1.502618043244981,1.5026179913525612,0.044607450524199316,21.211039688763552,0.005878951824661812,0.07513089956762806,1.4989381710059004,-0.0597424117616443,-0.059742411750104314,1.5026179913525612,-2.2110618289940995,-0.0597424117616443,-0.059742411750104314,2.2538352452659396,-3.71,0.0,0.0,3.71,0.4050183265101243,0.6075027615272074
0.15,19.997621055251635,4.999839975682786,4.999839975682816,-0.04757889496735513,-0.0032004863443520007,-0.0032004863437337856,1.5535114676934645,-0.06400972688747608,-0.06400972687511182,5.298285870505528,199.99370112493014,1.5574541879495372,1.557454132350601,0.04779369699020865,21.210885135418348,0.006298875069855896,0.07787270661753005,1.5535114676934645,-0.06400972688747608,-0.06400972687511182,1.557454132350601,-2.1564885323065353,-0.06400972688747608,-0.06400972687511182,2.2023171925977922,-3.71,0.0,0.0,3.71,0.4197989575069006,0.593616493961669
0.16,19.99746245893508,4.999829307394971,4.999829307395004,-0.05075082129850786,-0.0034138521006432574,-0.0034138520999838283,1.608084764381029,-0.06827704201330789,-0.06827704200011933,5.298283770778158,199.99328120168494,1.6122903326540934,1.6122902733486413,0.050979943456217994,21.21073058207314,0.006718798315049981,0.08061451366743205,1.608084764381029,-0.06827704201330789,-0.06827704200011933,1.6122902733486413,-2.101915235618971,-0.06827704201330789,-0.06827704200011933,2.150799139929645,-3.71,0.0,0.0,3.71,0.43457958850367695,0.5797302263961308
0.17,19.99730386261852,4.999818639107157,4.9998186391071915,-0.05392274762966058,-0.003627217856934514,-0.0036272178562338706,1.6626580610685933,-0.07254435713913969,-0.07254435712512684,5.2982816710507885,199.99286127843976,1.6671264773586496,1.6671264143466815,0.05416618992222733,21.210576028727935,0.007138721560244066,0.08335632071733406,1.6626580610685933,-0.07254435713913969,-0.07254435712512684,1.6671264143466815,-2.0473419389314067,-0.07254435713913969,-0.07254435712512684,2.099281087261498,-3.71,0.0,0.0,3.71,0.44936021950045324,0.5658439588305924
0.18,19.997145266301963,4.999807970819342,4.999807970819379,-0.0570946739608133,-0.0038405836132257704,-0.0038405836124839124,1.7172313577561575,-0.07681167226497147,-0.07681167225013436,5.298279571323418,199.99244135519456,1.7219626220632056,1.7219625553447213,0.05735243638823667,21.21042147538273,0.007558644805438149,0.08609812776723606,1.7172313577561575,-0.07681167226497147,-0.07681167225013436,1.7219625553447213,-1.9927686422438424,-0.07681167226497147,-0.07681167225013436,2.0477630345933506,-3.71,0.0,0.0,3.71,0.46414085049722953,0.5519576912650541
0.19,19.996986669985404,4.999797302531528,4.999797302531566,-0.06026660029196603,-0.0040539493695170275,-0.004053949368733955,1.7718046544437218,-0.08107898739080327,-0.08107898737514187,5.298277471596048,199.99202143194935,1.7767987667677618,1.7767986963427616,0.06053868285424601,21.210266922037523,0.007978568050632235,0.08883993481713806,1.7718046544437218,-0.08107898739080327,-0.08107898737514187,1.7767986963427616,-1.9381953455562781,-0.08107898739080327,-0.08107898737514187,1.9962449819252035,-3.71,0.0,0.0,3.71,0.4789214814940058,0.5380714236995158
0.2,19.996828073668848,4.999786634243713,4.999786634243754,-0.06343852662311876,-0.004267315125808284,-0.004267315124983998,1.826377951131286,-0.08534630251663507,-0.08534630250014938,5.298275371868678,199.99160150870418,1.831634911472318,1.8316348373408018,0.06372492932025536,21.210112368692318,0.00839849129582632,0.09158174186704007,1.826377951131286,-0.08534630251663507,-0.08534630250014938,1.8316348373408018,-1.8836220488687136,-0.08534630251663507,-0.08534630250014938,1.9447269292570564,-3.71,0.0,0.0,3.71,0.4937021124907821,0.5241851561339774
0.21,19.996669477352288,4.999775965955899,4.9997759659559415,-0.06661045295427148,-0.00448068088209954,-0.00448068088123404,1.8809512478188504,-0.08961361764246685,-0.08961361762515688,5.298273272141309,199.99118158545897,1.8864710561768743,1.8864709783388416,0.0669111757862647,21.209957815347114,0.008818414541020402,0.09432354891694207,1.8809512478188504,-0.08961361764246685,-0.08961361762515688,1.8864709783388416,-1.8290487521811496,-0.08961361764246685,-0.08961361762515688,1.8932088765889092,-3.71,0.0,0.0,3.71,0.5084827434875584,0.5102988885684392
0.22,19.996510881035732,4.999765297668084,4.999765297668129,-0.0697823792854242,-0.004694046638390797,-0.004694046637484082,1.9355245445064146,-0.09388093276829866,-0.09388093275016439,5.298271172413939,199.9907616622138,1.9413072008814305,1.9413071193368818,0.07009742225227404,21.20980326200191,0.009238337786214487,0.09706535596684408,1.9355245445064146,-0.09388093276829866,-0.09388093275016439,1.9413071193368818,-1.774475455493585,-0.09388093276829866,-0.09388093275016439,1.841690823920762,-3.71,0.0,0.0,3.71,0.5232633744843347,0.49641262100290084
0.23,19.996352284719173,4.99975462938027,4.999754629380317,-0.07295430561657694,-0.004907412394682054,-0.004907412393734124,1.990097841193979,-0.09814824789413046,-0.09814824787517192,5.298269072686568,199.9903417389686,1.9961433455859867,1.996143260334922,0.07328366871828339,21.2096487086567,0.009658261031408572,0.09980716301674608,1.990097841193979,-0.09814824789413046,-0.09814824787517192,1.996143260334922,-1.7199021588060208,-0.09814824789413046,-0.09814824787517192,1.7901727712526148,-3.71,0.0,0.0,3.71,0.5380440054811111,0.4825263534373625
0.24,19.996193688402617,4.999743961092455,4.999743961092504,-0.07612623194772966,-0.00512077815097331,-0.005120778149984166,2.044671137881543,-0.10241556301996224,-0.10241556300017941,5.2982669729591985,199.9899218157234,2.0509794902905427,2.050979401332962,0.07646991518429272,21.209494155311496,0.010078184276602656,0.10254897006664808,2.044671137881543,-0.10241556301996224,-0.10241556300017941,2.050979401332962,-1.6653288621184565,-0.10241556301996224,-0.10241556300017941,1.7386547185844676,-3.71,0.0,0.0,3.71,0.5528246364778874,0.4686400858718242
0.25,19.996035092086057,4.999733292804641,4.999733292804692,-0.07929815827888238,-0.005334143907264567,-0.005334143906234209,2.0992444345691075,-0.10668287814579404,-0.10668287812518693,5.298264873231829,199.98950189247822,2.105815634995099,2.105815542331002,0.07965616165030207,21.209339601966292,0.01049810752179674,0.10529077711655009,2.0992444345691075,-0.10668287814579404,-0.10668287812518693,2.105815542331002,-1.6107555654308923,-0.10668287814579404,-0.10668287812518693,1.6871366659163205,-3.71,0.0,0.0,3.71,0.5676052674746637,0.45475381830628586
0.26,19.9958764957695,4.999722624516826,4.999722624516879,-0.0824700846100351,-0.005547509663555824,-0.005547509662484251,2.1538177312566718,-0.11095019327162584,-0.11095019325019444,5.298262773504459,199.989081969233,2.160651779699655,2.160651683329042,0.08284240811631141,21.209185048621084,0.010918030766990825,0.1080325841664521,2.1538177312566718,-0.11095019327162584,-0.11095019325019444,2.160651683329042,-1.556182268743328,-0.11095019327162584,-0.11095019325019444,1.6356186132481734,-3.71,0.0,0.0,3.71,0.58238589847144,0.4408675507407475
0.27,19.99571789945294,4.999711956229012,4.999711956229067,-0.08564201094118784,-0.00576087541984708,-0.005760875418734293,2.2083910279442365,-0.11521750839745763,-0.11521750837520195,5.298260673777089,199.9886620459878,2.2154879244042114,2.215487824327082,0.08602865458232076,21.20903049527588,0.01133795401218491,0.1107743912163541,2.2083910279442365,-0.11521750839745763,-0.11521750837520195,2.215487824327082,-1.5016089720557635,-0.11521750839745763,-0.11521750837520195,1.584100560580026,-3.71,0.0,0.0,3.71,0.5971665294682162,0.42698128317520917
0.28,19.995559303136385,4.999701287941197,4.999701287941255,-0.08881393727234056,-0.005974241176138337,-0.005974241174984336,2.2629643246318007,-0.11948482352328943,-0.11948482350020946,5.298258574049719,199.98824212274263,2.2703240691087676,2.2703239653251224,0.0892149010483301,21.208875941930675,0.011757877257378995,0.11351619826625611,2.2629643246318007,-0.11948482352328943,-0.11948482350020946,2.2703239653251224,-1.4470356753681992,-0.11948482352328943,-0.11948482350020946,1.5325825079118789,-3.71,0.0,0.0,3.71,0.6119471604649925,0.4130950156096709
0.29,19.995400706819826,4.999690619653383,4.9996906196534425,-0.09198586360349327,-0.006187606932429593,-0.006187606931234377,2.3175376213193646,-0.12375213864912121,-0.12375213862521696,5.298256474322349,199.98782219949743,2.325160213813324,2.325160106323162,0.09240114751433942,21.20872138858547,0.012177800502573078,0.1162580053161581,2.3175376213193646,-0.12375213864912121,-0.12375213862521696,2.325160106323162,-1.3924623786806352,-0.12375213864912121,-0.12375213862521696,1.481064455243732,-3.71,0.0,0.0,3.71,0.6267277914617688,0.3992087480441326
0.3,19.99524211050327,4.999679951365568,4.999679951365629,-0.095157789934646,-0.00640097268872085,-0.00640097268748442,2.372110918006929,-0.128019453774953,-0.12801945375022447,5.298254374594979,199.98740227625223,2.3799963585178796,2.3799962473212024,0.09558739398034877,21.208566835240262,0.012597723747767162,0.11899981236606011,2.372110918006929,-0.128019453774953,-0.12801945375022447,2.3799962473212024,-1.3378890819930709,-0.128019453774953,-0.12801945375022447,1.4295464025755846,-3.71,0.0,0.0,3.71,0.6415084224585451,0.38532248047859424
