time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
7.55,18.711305195765178,4.837205074387712,4.837205074391444,-1.8765950449553874,-0.2016034126941642,-0.20160341269276563,-1.207670022891617,-0.11967615172585455,-0.1196761517275462
7.5600000000000005,18.707699668724548,4.836816453589735,4.836816453593471,-1.879049592551841,-0.20184016426957552,-0.2018401642681803,-1.2064186615337904,-0.11968893468918843,-0.1196889346908798
7.57,18.70392718760851,4.83641128508084,4.836411285084578,-1.8814192308916557,-0.20207761156322393,-0.20207761156183207,-1.205214711559157,-0.1196978003205141,-0.1196978003222051
7.58,18.700082292676633,4.835998939251546,4.835998939255287,-1.8837520411201576,-0.20231536061418007,-0.20231536061279154,-1.2040313255579564,-0.11970496686807716,-0.11970496686976777
7.59,18.696237397744756,4.835586593422252,4.835586593425996,-1.8860848513486597,-0.20255310966513618,-0.20255310966375098,-1.202847939556756,-0.11971213341564023,-0.11971213341733045
7.6000000000000005,18.69239250281288,4.835174247592957,4.8351742475967034,-1.8884176615771617,-0.20279085871609231,-0.20279085871471045,-1.2016645535555555,-0.1197192999632033,-0.11971929996489312
7.61,18.688547607881002,4.834761901763663,4.834761901767411,-1.8907504718056636,-0.20302860776704842,-0.20302860776566992,-1.200481167554355,-0.11972646651076636,-0.1197264665124558
7.62,18.684702712949125,4.834349555934368,4.83434955593812,-1.8930832820341654,-0.20326635681800456,-0.20326635681662936,-1.1992977815531545,-0.11973363305832944,-0.11973363306001847
7.63,18.680857818017248,4.833937210105074,4.833937210108829,-1.8954160922626673,-0.20350410586896067,-0.20350410586758882,-1.198114395551954,-0.11974079960589251,-0.11974079960758115
7.640000000000001,18.677012923085368,4.83352486427578,4.8335248642795365,-1.8977489024911693,-0.2037418549199168,-0.2037418549185483,-1.1969310095507535,-0.11974796615345558,-0.11974796615514383
7.65,18.67316802815349,4.833112518446486,4.833112518450244,-1.9000817127196712,-0.20397960397087295,-0.20397960396950773,-1.195747623549553,-0.11975513270101865,-0.11975513270270649
7.66,18.669323133221614,4.832700172617192,4.832700172620953,-1.902414522948173,-0.20421735302182906,-0.2042173530204672,-1.1945642375483525,-0.11976229924858171,-0.11976229925026917
7.67,18.665478238289737,4.832287826787897,4.832287826791662,-1.9047473331766749,-0.20445510207278517,-0.20445510207142664,-1.1933808515471522,-0.11976946579614478,-0.11976946579783185
7.68,18.66163334335786,4.831875480958603,4.83187548096237,-1.9070801434051767,-0.2046928511237413,-0.2046928511223861,-1.1921974655459517,-0.11977663234370786,-0.11977663234539451
7.69,18.657788448425983,4.831463135129308,4.8314631351330775,-1.9094129536336788,-0.20493060017469744,-0.20493060017334558,-1.191014079544751,-0.11978379889127093,-0.11978379889295719
7.7,18.653943553494106,4.831050789300014,4.831050789303786,-1.9117457638621809,-0.20516834922565355,-0.20516834922430505,-1.1898306935435508,-0.119790965438834,-0.11979096544051987
7.71,18.65009865856223,4.83063844347072,4.830638443474495,-1.9140785740906827,-0.20540609827660966,-0.2054060982752645,-1.1886473075423503,-0.11979813198639706,-0.11979813198808253
7.72,18.64625376363035,4.830226097641425,4.830226097645203,-1.9164113843191846,-0.2056438473275658,-0.20564384732622393,-1.1874639215411498,-0.11980529853396013,-0.11980529853564521
7.73,18.64240886869847,4.829813751812131,4.8298137518159105,-1.9187441945476866,-0.20588159637852194,-0.20588159637718342,-1.186280535539949,-0.11981246508152321,-0.11981246508320789
7.74,18.638563973766594,4.8294014059828365,4.829401405986619,-1.9210770047761885,-0.20611934542947805,-0.20611934542814286,-1.1850971495387488,-0.11981963162908628,-0.11981963163077056
7.75,18.634719078834717,4.828989060153543,4.828989060157328,-1.9234098150046903,-0.20635709448043418,-0.20635709447910233,-1.1839137635375483,-0.11982679817664935,-0.11982679817833324
7.76,18.63087418390284,4.828576714324249,4.828576714328036,-1.9257426252331922,-0.2065948435313903,-0.20659484353006177,-1.1827303775363478,-0.11983396472421241,-0.11983396472589591
7.7700000000000005,18.627029288970963,4.828164368494954,4.8281643684987445,-1.9280754354616942,-0.20683259258234643,-0.20683259258102124,-1.1815469915351473,-0.11984113127177548,-0.11984113127345858
7.78,18.623184394039086,4.82775202266566,4.827752022669452,-1.930408245690196,-0.20707034163330254,-0.2070703416319807,-1.1803636055339468,-0.11984829781933855,-0.11984829782102126
7.79,18.61933949910721,4.827339676836365,4.827339676840161,-1.9327410559186982,-0.20730809068425868,-0.20730809068294015,-1.1791802195327463,-0.11985546436690163,-0.11985546436858394
7.8,18.615494604175332,4.826927331007071,4.826927331010869,-1.9350738661472,-0.2075458397352148,-0.20754583973389962,-1.1779968335315458,-0.1198626309144647,-0.1198626309161466
7.8100000000000005,18.611649709243455,4.826514985177777,4.826514985181578,-1.937406676375702,-0.20778358878617093,-0.20778358878485909,-1.1768134475303453,-0.11986979746202776,-0.11986979746370928
7.82,18.607804814311574,4.826102639348482,4.8261026393522855,-1.939739486604204,-0.20802133783712703,-0.20802133783581853,-1.1756300615291448,-0.11987696400959083,-0.11987696401127196
7.83,18.603959919379697,4.825690293519188,4.825690293522994,-1.9420722968327058,-0.20825908688808317,-0.208259086886778,-1.1744466755279444,-0.1198841305571539,-0.11988413055883462
7.84,18.60011502444782,4.8252779476898935,4.825277947693702,-1.9444051070612076,-0.20849683593903928,-0.20849683593773743,-1.1732632895267439,-0.11989129710471698,-0.1198912971063973
7.8500000000000005,18.596270129515943,4.8248656018605995,4.824865601864411,-1.9467379172897097,-0.20873458498999542,-0.20873458498869693,-1.1720799035255434,-0.11989846365228005,-0.11989846365395998
7.86,18.592425234584066,4.824453256031305,4.8244532560351185,-1.9490707275182115,-0.20897233404095156,-0.20897233403965637,-1.1708965175243429,-0.11990563019984311,-0.11990563020152266
7.87,18.58858033965219,4.824040910202011,4.824040910205827,-1.9514035377467134,-0.20921008309190767,-0.20921008309061584,-1.1697131315231424,-0.11991279674740618,-0.11991279674908532
7.88,18.584735444720312,4.823628564372717,4.823628564376535,-1.9537363479752152,-0.20944783214286378,-0.20944783214157528,-1.1685297455219419,-0.11991996329496925,-0.119919963296648
7.890000000000001,18.580890549788435,4.823216218543422,4.823216218547244,-1.9560691582037173,-0.20968558119381991,-0.20968558119253475,-1.1673463595207414,-0.11992712984253232,-0.11992712984421068
7.9,18.57704565485656,4.822803872714128,4.822803872717952,-1.9584019684322194,-0.20992333024477605,-0.20992333024349422,-1.166162973519541,-0.1199342963900954,-0.11993429639177335
7.91,18.57320075992468,4.822391526884833,4.82239152688866,-1.9607347786607212,-0.21016107929573216,-0.21016107929445366,-1.1649795875183404,-0.11994146293765846,-0.11994146293933602
7.92,18.5693558649928,4.821979181055539,4.821979181059368,-1.963067588889223,-0.21039882834668827,-0.21039882834541312,-1.16379620151714,-0.11994862948522153,-0.1199486294868987
7.930000000000001,18.565510970060924,4.821566835226245,4.821566835230077,-1.9654003991177251,-0.2106365773976444,-0.2106365773963726,-1.1626128155159394,-0.1199557960327846,-0.11995579603446137
7.94,18.561666075129047,4.8211544893969505,4.821154489400785,-1.967733209346227,-0.21087432644860055,-0.21087432644733203,-1.161429429514739,-0.11996296258034767,-0.11996296258202405
7.95,18.55782118019717,4.8207421435676565,4.820742143571493,-1.9700660195747288,-0.21111207549955666,-0.2111120754982915,-1.1602460435135384,-0.11997012912791075,-0.11997012912958673
7.96,18.553976285265293,4.820329797738362,4.820329797742201,-1.9723988298032307,-0.21134982455051277,-0.21134982454925094,-1.1590626575123382,-0.11997729567547381,-0.11997729567714939
7.97,18.550131390333416,4.819917451909068,4.81991745191291,-1.9747316400317325,-0.2115875736014689,-0.2115875736002104,-1.1578792715111377,-0.11998446222303688,-0.11998446222471207
7.98,18.54628649540154,4.819505106079773,4.819505106083618,-1.9770644502602346,-0.21182532265242504,-0.21182532265116988,-1.156695885509937,-0.11999162877059995,-0.11999162877227475
7.99,18.54244160046966,4.819092760250479,4.8190927602543265,-1.9793972604887364,-0.21206307170338115,-0.21206307170212935,-1.1555124995087365,-0.11999879531816302,-0.11999879531983741
8.0,18.538596705537785,4.818680414421185,4.818680414425034,-1.9817300707172385,-0.2123008207543373,-0.2123008207530888,-1.1543291135075362,-0.12000596186572608,-0.12000596186740009
8.01,18.534751810605904,4.81826806859189,4.818268068595743,-1.9840628809457403,-0.2125385698052934,-0.21253856980404823,-1.1531457275063357,-0.12001312841328916,-0.12001312841496277
8.02,18.530906915674027,4.817855722762596,4.817855722766451,-1.9863956911742422,-0.2127763188562495,-0.2127763188550077,-1.1519623415051352,-0.12002029496085223,-0.12002029496252543
8.03,18.52706202074215,4.817443376933301,4.81744337693716,-1.988728501402744,-0.21301406790720565,-0.21301406790596714,-1.1507789555039347,-0.1200274615084153,-0.12002746151008811
8.040000000000001,18.523217125810273,4.817031031104007,4.8170310311078675,-1.9910613116312463,-0.2132518169581618,-0.21325181695692663,-1.149595569502734,-0.12003462805597837,-0.12003462805765079
8.05,18.519372230878396,4.8166186852747135,4.816618685278576,-1.9933941218597482,-0.21348956600911792,-0.2134895660078861,-1.1484121835015335,-0.12004179460354143,-0.12004179460521346
8.06,18.51552733594652,4.816206339445419,4.816206339449284,-1.99572693208825,-0.21372731506007403,-0.21372731505884554,-1.1472287975003332,-0.12004896115110451,-0.12004896115277613
8.07,18.511619339444778,4.815787394573366,4.815787394577234,-1.9980279461923207,-0.2139651841480086,-0.21396518414678345,-1.1460658207422671,-0.12005455371437797,-0.12005455371604917
8.08,18.507546896427638,4.815351252195946,4.815351252199815,-2.000246097669086,-0.21420336605958396,-0.2142033660583621,-1.1449560317087333,-0.12005604437919976,-0.12005604438087045
8.09,18.503474453410497,4.814915109818525,4.8149151098223975,-2.002464249145851,-0.21444154797115933,-0.21444154796994075,-1.1438462426751994,-0.12005753504402153,-0.12005753504569172
8.1,18.499402010393357,4.814478967441104,4.814478967444979,-2.0046824006226163,-0.2146797298827347,-0.2146797298815194,-1.1427364536416655,-0.1200590257088433,-0.12005902571051298
8.11,18.495329567376213,4.814042825063683,4.81404282506756,-2.0069005520993812,-0.21491791179431008,-0.21491791179309808,-1.1416266646081314,-0.12006051637366508,-0.12006051637533426
8.120000000000001,18.491257124359073,4.813606682686262,4.813606682690141,-2.009118703576147,-0.21515609370588548,-0.21515609370467675,-1.1405168755745974,-0.12006200703848686,-0.12006200704015553
8.13,18.487184681341933,4.813170540308842,4.813170540312723,-2.011336855052912,-0.21539427561746083,-0.21539427561625543,-1.1394070865410635,-0.12006349770330864,-0.12006349770497679
8.14,18.483112238324793,4.81273439793142,4.812734397935304,-2.013555006529677,-0.2156324575290362,-0.21563245752783408,-1.1382972975075296,-0.12006498836813041,-0.12006498836979806
8.15,18.479039795307653,4.8122982555539995,4.812298255557885,-2.0157731580064424,-0.21587063944061158,-0.21587063943941273,-1.1371875084739957,-0.12006647903295219,-0.12006647903461933
8.16,18.47496735229051,4.811862113176579,4.811862113180466,-2.0179913094832074,-0.21610882135218695,-0.21610882135099138,-1.1360777194404619,-0.12006796969777397,-0.1200679696994406
8.17,18.47089490927337,4.811425970799157,4.8114259708030485,-2.020209460959973,-0.2163470032637623,-0.21634700326257003,-1.134967930406928,-0.12006946036259575,-0.12006946036426187
8.18,18.46682246625623,4.810989828421737,4.81098982842563,-2.0224276124367377,-0.21658518517533767,-0.2165851851741487,-1.1338581413733941,-0.12007095102741752,-0.12007095102908313
8.19,18.46275002323909,4.810553686044316,4.810553686048211,-2.024645763913503,-0.21682336708691305,-0.21682336708572736,-1.13274835233986,-0.1200724416922393,-0.12007244169390441
8.2,18.45867758022195,4.8101175436668955,4.810117543670792,-2.026863915390268,-0.2170615489984884,-0.217061548997306,-1.1316385633063262,-0.12007393235706107,-0.12007393235872568
8.21,18.454605137204805,4.809681401289474,4.809681401293373,-2.0290820668670335,-0.21729973091006383,-0.21729973090888471,-1.130528774272792,-0.12007542302188286,-0.12007542302354694
8.22,18.450532694187665,4.809245258912053,4.809245258915955,-2.031300218343799,-0.21753791282163917,-0.21753791282046336,-1.1294189852392582,-0.12007691368670463,-0.12007691368836822
8.23,18.446460251170524,4.808809116534633,4.808809116538536,-2.033518369820564,-0.21777609473321455,-0.217776094732042,-1.1283091962057243,-0.1200784043515264,-0.12007840435318949
8.24,18.442387808153384,4.808372974157211,4.808372974161117,-2.0357365212973293,-0.21801427664478992,-0.2180142766436207,-1.1271994071721905,-0.12007989501634818,-0.12007989501801075
8.25,18.438315365136244,4.807936831779791,4.807936831783699,-2.0379546727740943,-0.21825245855636527,-0.21825245855519934,-1.1260896181386566,-0.12008138568116997,-0.12008138568283203
8.26,18.434242922119104,4.80750068940237,4.807500689406281,-2.040172824250859,-0.21849064046794064,-0.218490640466778,-1.1249798291051227,-0.12008287634599174,-0.12008287634765329
8.27,18.43017047910196,4.8070645470249485,4.807064547028862,-2.0423909757276246,-0.21872882237951602,-0.21872882237835664,-1.1238700400715889,-0.12008436701081351,-0.12008436701247456
8.28,18.42609803608482,4.806628404647528,4.806628404651443,-2.0446091272043896,-0.2189670042910914,-0.2189670042899353,-1.1227602510380548,-0.12008585767563529,-0.12008585767729583
8.290000000000001,18.42202559306768,4.806192262270107,4.806192262274024,-2.0468272786811554,-0.2192051862026668,-0.219205186201514,-1.1216504620045207,-0.12008734834045708,-0.1200873483421171
8.3,18.41795315005054,4.805756119892686,4.805756119896606,-2.0490454301579204,-0.21944336811424217,-0.21944336811309265,-1.1205406729709868,-0.12008883900527885,-0.12008883900693837
8.31,18.4138807070334,4.805319977515265,4.805319977519187,-2.051263581634686,-0.21968155002581752,-0.21968155002467132,-1.119430883937453,-0.12009032967010062,-0.12009032967175964
8.32,18.409808264016256,4.8048838351378445,4.804883835141768,-2.0534817331114508,-0.2199197319373929,-0.21991973193624997,-1.118321094903919,-0.1200918203349224,-0.1200918203365809
8.33,18.405735820999116,4.804447692760424,4.80444769276435,-2.0556998845882157,-0.22015791384896827,-0.22015791384782862,-1.1172113058703852,-0.12009331099974418,-0.12009331100140218
8.34,18.401663377981976,4.804011550383002,4.804011550386931,-2.057918036064981,-0.22039609576054361,-0.22039609575940727,-1.1161015168368513,-0.12009480166456596,-0.12009480166622345
8.35,18.397590934964835,4.803575408005582,4.803575408009513,-2.060136187541746,-0.220634277672119,-0.22063427767098595,-1.1149917278033175,-0.12009629232938773,-0.12009629233104471
8.36,18.393518491947695,4.803139265628161,4.803139265632094,-2.0623543390185115,-0.22087245958369436,-0.2208724595825646,-1.1138819387697836,-0.1200977829942095,-0.12009778299586599
8.370000000000001,18.38944604893055,4.80270312325074,4.802703123254675,-2.064572490495277,-0.22111064149526977,-0.2211106414941433,-1.1127721497362493,-0.12009927365903128,-0.12009927366068726
8.38,18.38537360591341,4.802266980873319,4.802266980877256,-2.066790641972042,-0.22134882340684514,-0.22134882340572196,-1.1116623607027154,-0.12010076432385307,-0.12010076432550852
8.39,18.38130116289627,4.801830838495898,4.801830838499838,-2.0690087934488073,-0.2215870053184205,-0.2215870053173006,-1.1105525716691815,-0.12010225498867484,-0.1201022549903298
8.4,18.37722871987913,4.801394696118477,4.801394696122419,-2.0712269449255722,-0.22182518722999586,-0.22182518722887926,-1.1094427826356477,-0.12010374565349662,-0.12010374565515106
8.41,18.37315627686199,4.800958553741056,4.800958553745001,-2.0734450964023377,-0.22206336914157124,-0.22206336914045793,-1.1083329936021138,-0.12010523631831839,-0.12010523631997233
8.42,18.36908383384485,4.8005224113636356,4.800522411367582,-2.0756632478791026,-0.2223015510531466,-0.22230155105203658,-1.10722320456858,-0.12010672698314018,-0.1201067269847936
8.43,18.365011390827707,4.800086268986214,4.800086268990164,-2.077881399355868,-0.22253973296472196,-0.22253973296361523,-1.106113415535046,-0.12010821764796195,-0.12010821764961487
8.44,18.360938947810567,4.799650126608793,4.799650126612745,-2.080099550832633,-0.22277791487629733,-0.22277791487519388,-1.1050036265015122,-0.12010970831278373,-0.12010970831443614
8.45,18.356866504793427,4.799213984231373,4.799213984235326,-2.082317702309398,-0.2230160967878727,-0.22301609678677253,-1.1038938374679783,-0.1201111989776055,-0.12011119897925741
8.46,18.352794061776287,4.798777841853952,4.798777841857907,-2.084535853786164,-0.2232542786994481,-0.22325427869835124,-1.102784048434444,-0.12011268964242729,-0.12011268964407867
8.47,18.348721618759146,4.798341699476531,4.798341699480488,-2.0867540052629288,-0.22349246061102349,-0.2234924606099299,-1.1016742594009101,-0.12011418030724906,-0.12011418030889995
8.48,18.344649175742003,4.79790555709911,4.79790555710307,-2.088972156739694,-0.22373064252259883,-0.22373064252150857,-1.1005644703673763,-0.12011567097207083,-0.12011567097372122
8.49,18.340576732724863,4.797469414721689,4.797469414725652,-2.091190308216459,-0.2239688244341742,-0.22396882443308722,-1.0994546813338424,-0.12011716163689261,-0.12011716163854248
8.5,18.336504289707722,4.797033272344268,4.797033272348233,-2.093408459693224,-0.22420700634574958,-0.22420700634466587,-1.0983448923003085,-0.12011865230171438,-0.12011865230336376
8.51,18.332431846690582,4.796597129966847,4.796597129970814,-2.0956266111699895,-0.22444518825732493,-0.22444518825624452,-1.0972351032667746,-0.12012014296653617,-0.12012014296818502
8.52,18.328359403673442,4.796160987589427,4.796160987593396,-2.0978447626467545,-0.2246833701689003,-0.2246833701678232,-1.0961253142332408,-0.12012163363135794,-0.12012163363300629
8.53,18.324286960656302,4.795724845212005,4.795724845215977,-2.10006291412352,-0.22492155208047568,-0.22492155207940184,-1.095015525199707,-0.12012312429617972,-0.12012312429782757
8.540000000000001,18.320214517639158,4.7952887028345845,4.795288702838558,-2.1022810656002853,-0.22515973399205108,-0.22515973399098055,-1.0939057361661728,-0.12012461496100149,-0.12012461496264883
8.55,18.316142074622018,4.794852560457164,4.794852560461139,-2.1044992170770502,-0.22539791590362646,-0.2253979159025592,-1.0927959471326387,-0.12012610562582328,-0.1201261056274701
8.56,18.312069631604878,4.794416418079742,4.794416418083721,-2.1067173685538156,-0.22563609781520183,-0.22563609781413785,-1.0916861580991049,-0.12012759629064505,-0.12012759629229137
8.57,18.307997188587738,4.793980275702322,4.793980275706303,-2.1089355200305806,-0.22587427972677718,-0.2258742797257165,-1.090576369065571,-0.12012908695546683,-0.12012908695711264
8.58,18.303739236978664,4.793523722142288,4.79352372214627,-2.1110612979572307,-0.22611237344219895,-0.22611237344114152,-1.0895216045157885,-0.12012625827180774,-0.12012625827345297
8.59,18.29945036727094,4.793063766718485,4.79306376672247,-2.1131716802921945,-0.22635045245826177,-0.22635045245720758,-1.088476010713298,-0.12012270969673519,-0.1201227096983798
8.6,18.29516149756321,4.792603811294683,4.792603811298669,-2.1152820626271582,-0.22658853147432462,-0.22658853147327365,-1.0874304169108076,-0.12011916112166264,-0.12011916112330664
8.61,18.290872627855485,4.792143855870879,4.792143855874868,-2.1173924449621224,-0.22682661049038744,-0.22682661048933972,-1.0863848231083169,-0.12011561254659008,-0.12011561254823348
8.620000000000001,18.286583758147756,4.791683900447077,4.7916839004510665,-2.1195028272970866,-0.2270646895064503,-0.22706468950540581,-1.0853392293058262,-0.12011206397151752,-0.12011206397316032
8.63,18.282294888440028,4.791223945023273,4.791223945027266,-2.121613209632051,-0.22730276852251316,-0.22730276852147188,-1.0842936355033357,-0.12010851539644497,-0.12010851539808716
8.64,18.278006018732302,4.790763989599471,4.790763989603465,-2.1237235919670145,-0.22754084753857598,-0.22754084753753795,-1.083248041700845,-0.12010496682137241,-0.120104966823014
8.65,18.273717149024574,4.790304034175668,4.790304034179664,-2.1258339743019783,-0.22777892655463883,-0.22777892655360402,-1.0822024478983545,-0.12010141824629986,-0.12010141824794084
8.66,18.26942827931685,4.789844078751865,4.789844078755864,-2.1279443566369425,-0.22801700557070165,-0.22801700556967008,-1.081156854095864,-0.12009786967122729,-0.12009786967286767
8.67,18.26513940960912,4.7893841233280625,4.789384123332063,-2.1300547389719062,-0.2282550845867645,-0.22825508458573615,-1.0801112602933733,-0.12009432109615474,-0.12009432109779451
8.68,18.26085053990139,4.78892416790426,4.788924167908262,-2.1321651213068704,-0.22849316360282731,-0.22849316360180222,-1.0790656664908829,-0.12009077252108219,-0.12009077252272135
8.69,18.256561670193665,4.788464212480457,4.7884642124844605,-2.134275503641834,-0.22873124261889016,-0.22873124261786829,-1.0780200726883924,-0.12008722394600962,-0.12008722394764819
8.700000000000001,18.252272800485937,4.788004257056654,4.78800425706066,-2.1363858859767983,-0.22896932163495304,-0.2289693216339344,-1.0769744788859017,-0.12008367537093707,-0.12008367537257503
8.71,18.24798393077821,4.787544301632852,4.787544301636859,-2.1384962683117625,-0.22920740065101586,-0.22920740065000048,-1.075928885083411,-0.12008012679586452,-0.12008012679750187
8.72,18.243695061070483,4.787084346209048,4.787084346213058,-2.1406066506467263,-0.2294454796670787,-0.22944547966606654,-1.0748832912809205,-0.12007657822079196,-0.1200765782224287
8.73,18.239406191362754,4.786624390785246,4.786624390789258,-2.1427170329816905,-0.22968355868314153,-0.2296835586821326,-1.07383769747843,-0.1200730296457194,-0.12007302964735554
8.74,18.23511732165503,4.786164435361443,4.786164435365457,-2.144827415316654,-0.22992163769920435,-0.22992163769819868,-1.0727921036759394,-0.12006948107064686,-0.12006948107228238
8.75,18.2308284519473,4.78570447993764,4.785704479941656,-2.146937797651618,-0.2301597167152672,-0.23015971671426474,-1.0717465098734489,-0.12006593249557429,-0.12006593249720922
8.76,18.226539582239575,4.785244524513837,4.7852445245178545,-2.149048179986582,-0.23039779573133,-0.2303977957303308,-1.0707009160709584,-0.12006238392050174,-0.12006238392213606
8.77,18.222250712531846,4.784784569090035,4.784784569094054,-2.151158562321546,-0.23063587474739286,-0.23063587474639688,-1.0696553222684677,-0.12005883534542917,-0.1200588353470629
8.78,18.21796184282412,4.784324613666231,4.784324613670253,-2.15326894465651,-0.23087395376345568,-0.23087395376246295,-1.0686097284659772,-0.12005528677035662,-0.12005528677198973
8.790000000000001,18.21367297311639,4.783864658242429,4.783864658246452,-2.1553793269914743,-0.23111203277951856,-0.23111203277852907,-1.0675641346634865,-0.12005173819528407,-0.12005173819691657
8.8,18.209384103408663,4.7834047028186255,4.783404702822652,-2.157489709326438,-0.2313501117955814,-0.23135011179459514,-1.0665185408609958,-0.1200481896202115,-0.12004818962184341
8.81,18.205095233700938,4.782944747394823,4.782944747398851,-2.159600091661402,-0.23158819081164422,-0.2315881908106612,-1.0654729470585054,-0.12004464104513896,-0.12004464104677025
8.82,18.20080636399321,4.7824847919710205,4.782484791975049,-2.161710473996366,-0.23182626982770707,-0.23182626982672727,-1.064427353256015,-0.1200410924700664,-0.12004109247169709
8.83,18.196517494285484,4.782024836547217,4.7820248365512485,-2.16382085633133,-0.2320643488437699,-0.23206434884279334,-1.0633817594535242,-0.12003754389499384,-0.12003754389662392
8.84,18.192228624577755,4.781564881123415,4.781564881127448,-2.165931238666294,-0.23230242785983274,-0.2323024278588594,-1.0623361656510337,-0.12003399531992129,-0.12003399532155076
8.85,18.18793975487003,4.781104925699612,4.781104925703647,-2.1680416210012576,-0.23254050687589556,-0.23254050687492547,-1.0612905718485433,-0.12003044674484874,-0.1200304467464776
8.86,18.1836508851623,4.780644970275809,4.780644970279846,-2.170152003336222,-0.2327785858919584,-0.23277858589099154,-1.0602449780460526,-0.12002689816977617,-0.12002689817140444
8.870000000000001,18.179362015454572,4.780185014852006,4.780185014856046,-2.172262385671186,-0.23301666490802125,-0.23301666490705764,-1.0591993842435619,-0.12002334959470362,-0.12002334959633128
8.88,18.175073145746847,4.779725059428204,4.779725059432245,-2.1743727680061498,-0.2332547439240841,-0.2332547439231237,-1.0581537904410714,-0.12001980101963106,-0.12001980102125812
8.89,18.170784276039118,4.7792651040044,4.779265104008443,-2.176483150341114,-0.23349282294014692,-0.23349282293918977,-1.0571081966385807,-0.1200162524445585,-0.12001625244618495
8.9,18.166495406331393,4.778805148580598,4.778805148584643,-2.1785935326760777,-0.23373090195620977,-0.23373090195525584,-1.0560626028360902,-0.12001270386948595,-0.12001270387111179
8.91,18.162206536623664,4.778345193156795,4.778345193160842,-2.180703915011042,-0.2339689809722726,-0.2339689809713219,-1.0550170090335997,-0.12000915529441339,-0.12000915529603863
8.92,18.15791766691594,4.777885237732992,4.777885237737041,-2.1828142973460056,-0.23420705998833544,-0.23420705998738797,-1.053971415231109,-0.12000560671934084,-0.12000560672096547
8.93,18.15362879720821,4.777425282309189,4.77742528231324,-2.18492467968097,-0.23444513900439826,-0.23444513900345404,-1.0529258214286186,-0.12000205814426829,-0.1200020581458923
8.94,18.14933992750048,4.776965326885387,4.77696532688944,-2.1870350620159336,-0.2346832180204611,-0.2346832180195201,-1.051880227626128,-0.11999850956919572,-0.11999850957081915
8.950000000000001,18.145051057792756,4.7765053714615835,4.776505371465638,-2.1891454443508978,-0.23492129703652398,-0.23492129703558623,-1.0508346338236374,-0.11999496099412317,-0.11999496099574598
8.96,18.140762188085027,4.776045416037781,4.776045416041837,-2.191255826685862,-0.2351593760525868,-0.2351593760516523,-1.0497890400211467,-0.11999141241905062,-0.11999141242067282
8.97,18.136473318377302,4.775585460613978,4.775585460618037,-2.1933662090208257,-0.23539745506864965,-0.23539745506771836,-1.0487434462186562,-0.11998786384397805,-0.11998786384559966
8.98,18.132184448669573,4.775125505190175,4.775125505194236,-2.1954765913557894,-0.23563553408471247,-0.23563553408378443,-1.0476978524161658,-0.1199843152689055,-0.1199843152705265
8.99,18.127895578961844,4.774665549766373,4.774665549770435,-2.1975869736907536,-0.23587361310077531,-0.2358736130998505,-1.046652258613675,-0.11998076669383294,-0.11998076669545334
9.0,18.12360670925412,4.774205594342569,4.774205594346634,-2.1996973560257174,-0.23611169211683813,-0.23611169211591657,-1.0456066648111846,-0.11997721811876039,-0.11997721812038017
9.01,18.11931783954639,4.773745638918767,4.773745638922834,-2.2018077383606816,-0.23634977113290095,-0.23634977113198263,-1.044561071008694,-0.11997366954368784,-0.11997366954530701
9.02,18.115028969838665,4.773285683494964,4.773285683499032,-2.2039181206956453,-0.2365878501489638,-0.2365878501480487,-1.0435154772062034,-0.11997012096861527,-0.11997012097023385
9.03,18.110740100130936,4.772825728071161,4.772825728075231,-2.2060285030306095,-0.23682592916502662,-0.23682592916411477,-1.042469883403713,-0.11996657239354272,-0.11996657239516069
9.040000000000001,18.10645123042321,4.772365772647358,4.772365772651431,-2.2081388853655737,-0.2370640081810895,-0.23706400818018086,-1.0414242896012222,-0.11996302381847017,-0.11996302382008753
9.05,18.102162360715482,4.771905817223556,4.77190581722763,-2.2102492677005374,-0.23730208719715234,-0.23730208719624693,-1.0403786957987315,-0.1199594752433976,-0.11995947524501437
9.06,18.097873491007753,4.771445861799752,4.771445861803829,-2.2123596500355016,-0.23754016621321516,-0.237540166212313,-1.039333101996241,-0.11995592666832505,-0.1199559266699412
9.07,18.093584621300028,4.77098590637595,4.770985906380028,-2.2144700323704654,-0.237778245229278,-0.23777824522837906,-1.0382875081937506,-0.1199523780932525,-0.11995237809486804
9.08,18.089205768613805,4.770515559628832,4.770515559632912,-2.216535706520391,-0.23801608165558347,-0.23801608165468774,-1.0372615469548545,-0.11994707899872596,-0.11994707900034086
9.09,18.08471097632068,4.77003182406129,4.770031824065371,-2.21854377589344,-0.2382536055143169,-0.23825360551342434,-1.0362608815190517,-0.11993952442721063,-0.11993952442882486
9.1,18.08021618402755,4.769548088493747,4.76954808849783,-2.2205518452664896,-0.23849112937305036,-0.23849112937216096,-1.035260216083249,-0.11993196985569532,-0.11993196985730885
9.11,18.075721391734422,4.769064352926204,4.76906435293029,-2.2225599146395387,-0.2387286532317838,-0.23872865323089756,-1.0342595506474461,-0.11992441528417999,-0.11992441528579284
9.120000000000001,18.071226599441292,4.768580617358662,4.7685806173627485,-2.2245679840125883,-0.2389661770905173,-0.23896617708963422,-1.033258885211643,-0.11991686071266466,-0.11991686071427683
