time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z,position_magnitude,velocity_magnitude,thrust_magnitude,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude,log_mass,mass,thrust_to_weight
11.137637637637637,0.0,0.0,1.8485097028308342,0.0,0.0,-0.0015354377417997017,0.0,0.0,9.806146969775694,1.8485097028308342,0.0015354377417997017,9.806146969775694,0.0,0.0,-0.0005030302243051889,0.0010248619538310182,5.2437052863296145,189.37058939864013,0.005280387030364242
11.197197197197196,0.0,0.0,1.8484178971994962,0.0,0.0,-0.0015386028203373783,0.0,0.0,9.806385440910848,1.8484178971994962,0.0015386028203373783,9.806385440910848,0.0,0.0,-0.00026455908915065565,0.001012201639816755,5.243413241521551,189.31531518269136,0.005282058542004481
11.256756756756756,0.0,0.0,1.8483260915681583,0.0,0.0,-0.001541767898875055,0.0,0.0,9.806623912046003,1.8483260915681583,0.001541767898875055,9.806623912046003,0.0,0.0,-2.6087953996122275e-05,0.0009995413258024918,5.243121196713486,189.26004096674262,0.005283730053644722
11.316316316316316,0.0,0.0,1.8482342859368202,0.0,0.0,-0.0015449329774127316,0.0,0.0,9.806862383181159,1.8482342859368202,0.0015449329774127316,9.806862383181159,0.0,0.0,0.000212383181158411,0.0009868810117882288,5.242829151905421,189.20476675079388,0.0052854015652849615
11.375875875875876,0.0,0.0,1.8481424803054822,0.0,0.0,-0.001548098055950408,0.0,0.0,9.807100854316312,1.8481424803054822,0.001548098055950408,9.807100854316312,0.0,0.0,0.00045085431631294425,0.0009742206977739655,5.242537107097357,189.14949253484514,0.005287073076925202
11.435435435435435,0.0,0.0,1.8480506746741443,0.0,0.0,-0.0015512631344880847,0.0,0.0,9.807339325451467,1.8480506746741443,0.0015512631344880847,9.807339325451467,0.0,0.0,0.0006893254514674775,0.0009615603837597024,5.242245062289292,189.09421831889637,0.005288744588565442
11.494994994994995,0.0,0.0,1.8479588690428064,0.0,0.0,-0.0015544282130257614,0.0,0.0,9.80757779658662,1.8479588690428064,0.0015544282130257614,9.80757779658662,0.0,0.0,0.0009277965866220108,0.0009489000697454392,5.2419530174812285,189.03894410294762,0.005290416100205682
11.554554554554555,0.0,0.0,1.8478853837497025,0.0,0.0,-0.0014785137275255312,0.0,0.0,9.80769572288999,1.8478853837497025,0.0014785137275255312,9.80769572288999,0.0,0.0,0.0010457228899912988,0.0010457228899912988,5.241660933148969,188.98378640993909,0.005292026683343257
11.614114114114113,0.0,0.0,1.847813579221574,0.0,0.0,-0.0013953442361502662,0.0,0.0,9.80780259003448,1.847813579221574,0.0013953442361502662,9.80780259003448,0.0,0.0,0.0011525900344812028,0.0011525900344812028,5.241368845190637,188.92863940710853,0.005293631676709945
11.673673673673672,0.0,0.0,1.8477417746934455,0.0,0.0,-0.0013121747447749988,0.0,0.0,9.80790945717897,1.8477417746934455,0.0013121747447749988,9.80790945717897,0.0,0.0,0.0012594571789711104,0.0012594571789711104,5.241076757232305,188.87349240427798,0.005295236670076634
11.733233233233232,0.0,0.0,1.8476699701653172,0.0,0.0,-0.0012290052533997313,0.0,0.0,9.80801632432346,1.8476699701653172,0.0012290052533997313,9.80801632432346,0.0,0.0,0.0013663243234610179,0.0013663243234610179,5.240784669273974,188.81834540144743,0.005296841663443322
11.792792792792792,0.0,0.0,1.8475981656371887,0.0,0.0,-0.001145835762024464,0.0,0.0,9.808123191467951,1.8475981656371887,0.001145835762024464,9.808123191467951,0.0,0.0,0.0014731914679509254,0.0014731914679509254,5.2404925813156416,188.76319839861688,0.00529844665681001
11.852352352352352,0.0,0.0,1.8475263611090602,0.0,0.0,-0.0010626662706491965,0.0,0.0,9.808230058612441,1.8475263611090602,0.0010626662706491965,9.808230058612441,0.0,0.0,0.0015800586124408327,0.0015800586124408327,5.240200493357309,188.70805139578633,0.005300051650176698
11.911911911911911,0.0,0.0,1.8474545565809317,0.0,0.0,-0.000979496779273929,0.0,0.0,9.80833692575693,1.8474545565809317,0.000979496779273929,9.80833692575693,0.0,0.0,0.0016869257569307402,0.0016869257569307402,5.239908405398977,188.65290439295578,0.005301656643543386
11.971471471471471,0.0,0.0,1.8473827520528034,0.0,0.0,-0.0008963272878986617,0.0,0.0,9.80844379290142,1.8473827520528034,0.0008963272878986617,9.80844379290142,0.0,0.0,0.0017937929014206475,0.0017937929014206475,5.239616317440646,188.59775739012522,0.005303261636910075
12.03103103103103,0.0,0.0,1.8473363999441317,0.0,0.0,-0.0007980121265163633,0.0,0.0,9.80849988536529,1.8473363999441317,0.0008086564280500152,9.80849988536529,0.0,0.0,0.0018498853652899067,0.0018498853652899067,5.239324221918386,188.54267933103242,0.005304841273118362
12.09059059059059,0.0,0.0,1.8473134476404443,0.0,0.0,-0.0006857727201276006,0.0,0.0,9.808509297880846,1.8473134476404443,0.0007168472133145523,9.808509297880846,0.0,0.0,0.0018592978808466326,0.0018592978808466326,5.239032119442192,188.4876646556985,0.005306397597100379
12.15015015015015,0.0,0.0,1.8472904953367568,0.0,0.0,-0.0005735333137388378,0.0,0.0,9.808518710396402,1.8472904953367568,0.0006250379985790894,9.808518710396402,0.0,0.0,0.0018687103964033585,0.0018687103964033585,5.238740016965999,188.43264998036457,0.005307953921082394
12.20970970970971,0.0,0.0,1.8472675430330696,0.0,0.0,-0.0004612939073500752,0.0,0.0,9.808528122911959,1.8472675430330696,0.0005332287838436265,9.808528122911959,0.0,0.0,0.0018781229119600846,0.0018781229119600846,5.2384479144898055,188.37763530503065,0.0053095102450644105
12.269269269269268,0.0,0.0,1.8472445907293822,0.0,0.0,-0.00034905450096131584,0.0,0.0,9.808537535427517,1.8472445907293822,0.00044141956910816627,9.808537535427517,0.0,0.0,0.0018875354275168102,0.0018875354275168102,5.238155812013612,188.32262062969673,0.005311066569046427
12.328828828828827,0.0,0.0,1.847221638425695,0.0,0.0,-0.00023681509457255316,0.0,0.0,9.808546947943073,1.847221638425695,0.00034961035437270336,9.808546947943073,0.0,0.0,0.001896947943073536,0.001896947943073536,5.237863709537418,188.2676059543628,0.005312622893028442
12.388388388388387,0.0,0.0,1.8471986861220075,0.0,0.0,-0.00012457568818379048,0.0,0.0,9.80855636045863,1.8471986861220075,0.00025780113963724046,9.80855636045863,0.0,0.0,0.0019063604586302622,0.0019063604586302622,5.237571607061224,188.21259127902889,0.005314179217010459
12.447947947947947,0.0,0.0,1.8471757338183201,0.0,0.0,-1.2336281795027795e-05,0.0,0.0,9.808565772974186,1.8471757338183201,0.00016599192490177755,9.808565772974186,0.0,0.0,0.001915772974186988,0.001915772974186988,5.2372795045850316,188.15757660369496,0.005315735540992475
12.507507507507507,0.0,0.0,1.8471595217690584,0.0,0.0,9.856849362666624e-05,0.0,0.0,9.808567474062793,1.8471595217690584,9.856849362666624e-05,9.808567474062793,0.0,0.0,0.001917474062793105,0.001917474062793105,5.236987402778266,188.102579038145,0.005317288154110665
12.567067067067066,0.0,0.0,1.847190042150481,0.0,0.0,0.0002002198276766823,0.0,0.0,9.808515709257874,1.847190042150481,0.0002002198276766823,9.808515709257874,0.0,0.0,0.0018657092578749927,0.0018657092578749927,5.2366953056128684,188.04770010043038,0.005318815038572994
12.626626626626626,0.0,0.0,1.8472205625319034,0.0,0.0,0.0003018711617266984,0.0,0.0,9.808463944452956,1.8472205625319034,0.0003018711617266984,9.808463944452956,0.0,0.0,0.0018139444529568806,0.0018139444529568806,5.236403208447472,187.99282116271573,0.005320341923035324
12.686186186186186,0.0,0.0,1.847251082913326,0.0,0.0,0.0004035224957767144,0.0,0.0,9.808412179648037,1.847251082913326,0.0004035224957767144,9.808412179648037,0.0,0.0,0.0017621796480387683,0.0017621796480387683,5.236111111282075,187.9379422250011,0.005321868807497653
12.745745745745745,0.0,0.0,1.8472816032947483,0.0,0.0,0.0005051738298267305,0.0,0.0,9.80836041484312,1.8472816032947483,0.0005051738298267305,9.80836041484312,0.0,0.0,0.0017104148431206561,0.0017104148431206561,5.235819014116678,187.88306328728646,0.005323395691959982
12.805305305305305,0.0,0.0,1.847312123676171,0.0,0.0,0.0006068251638767464,0.0,0.0,9.808308650038201,1.847312123676171,0.0006068251638767464,9.808308650038201,0.0,0.0,0.0016586500382025438,0.0016586500382025438,5.235526916951281,187.82818434957184,0.005324922576422312
12.864864864864865,0.0,0.0,1.8473426440575933,0.0,0.0,0.0007084764979267625,0.0,0.0,9.808256885233284,1.8473426440575933,0.0007084764979267625,9.808256885233284,0.0,0.0,0.0016068852332844317,0.0016068852332844317,5.235234819785884,187.7733054118572,0.005326449460884642
12.924424424424425,0.0,0.0,1.847373164439016,0.0,0.0,0.0008101278319767786,0.0,0.0,9.808205120428365,1.847373164439016,0.0008101278319767786,9.808205120428365,0.0,0.0,0.0015551204283663193,0.0015551204283663193,5.234942722620487,187.71842647414257,0.005327976345346971
12.983983983983983,0.0,0.0,1.8474036848204383,0.0,0.0,0.0009117791660267916,0.0,0.0,9.808153355623448,1.8474036848204383,0.0009117791660267916,9.808153355623448,0.0,0.0,0.0015033556234482087,0.0015033556234482087,5.234650625455091,187.66354753642793,0.0053295032298093
13.043543543543542,0.0,0.0,1.847465336188506,0.0,0.0,0.0009893214035927016,0.0,0.0,9.808080844147343,1.847465336188506,0.0009893214035927016,9.808080844147343,0.0,0.0,0.0014308441473429362,0.0014308441473429362,5.234358540355994,187.60876912072746,0.005331021438203196
13.103103103103102,0.0,0.0,1.8475384380344202,0.0,0.0,0.0010579959275092842,0.0,0.0,9.80800070171172,1.8475384380344202,0.0010579959275092842,9.80800070171172,0.0,0.0,0.0013507017117205464,0.0013507017117205464,5.234066459695078,187.55402767864138,0.005332536455399506
13.162662662662662,0.0,0.0,1.8476115398803346,0.0,0.0,0.0011266704514258667,0.0,0.0,9.807920559276097,1.8476115398803346,0.0011266704514258667,9.807920559276097,0.0,0.0,0.0012705592760981566,0.0012705592760981566,5.233774379034162,187.49928623655532,0.005334051472595816
13.222222222222221,0.0,0.0,1.847684641726249,0.0,0.0,0.0011953449753424493,0.0,0.0,9.807840416840476,1.847684641726249,0.0011953449753424493,9.807840416840476,0.0,0.0,0.0011904168404757668,0.0011904168404757668,5.233482298373245,187.44454479446924,0.005335566489792126
13.281781781781781,0.0,0.0,1.847757743572163,0.0,0.0,0.001264019499259032,0.0,0.0,9.807760274404853,1.847757743572163,0.001264019499259032,9.807760274404853,0.0,0.0,0.001110274404853377,0.001110274404853377,5.233190217712329,187.38980335238315,0.005337081506988436
13.34134134134134,0.0,0.0,1.8478308454180774,0.0,0.0,0.0013326940231756146,0.0,0.0,9.80768013196923,1.8478308454180774,0.0013326940231756146,9.80768013196923,0.0,0.0,0.0010301319692309875,0.0010301319692309875,5.2328981370514125,187.3350619102971,0.005338596524184746
13.4009009009009,0.0,0.0,1.8479039472639918,0.0,0.0,0.0014013685470921971,0.0,0.0,9.807599989533609,1.8479039472639918,0.0014013685470921971,9.807599989533609,0.0,0.0,0.0009499895336085976,0.0009499895336085976,5.2326060563904955,187.28032046821102,0.005340111541381056
13.46046046046046,0.0,0.0,1.847977049109906,0.0,0.0,0.0014700430710087797,0.0,0.0,9.807519847097986,1.847977049109906,0.0014700430710087797,9.807519847097986,0.0,0.0,0.0008698470979862079,0.0008698470979862079,5.232313975729579,187.22557902612493,0.005341626558577366
13.52002002002002,0.0,0.0,1.848058267296048,0.0,0.0,0.001525015208664797,0.0,0.0,9.807438772384964,1.848058267296048,0.001525015208664797,9.807438772384964,0.0,0.0,0.0007887723849647193,0.0007887723849647193,5.2320219019249405,187.17088392712594,0.005343142244136814
13.57957957957958,0.0,0.0,1.8481555152541393,0.0,0.0,0.001552925133456198,0.0,0.0,9.80735585642408,1.8481555152541393,0.001552925133456198,9.80735585642408,0.0,0.0,0.0007058564240800106,0.0007058564240800106,5.231729841661452,187.11628035572397,0.005344659249713457
13.639139139139138,0.0,0.0,1.8482527632122308,0.0,0.0,0.0015808350582475982,0.0,0.0,9.807272940463195,1.8482527632122308,0.0015808350582475982,9.807272940463195,0.0,0.0,0.0006229404631953045,0.0006229404631953045,5.231437781397963,187.061676784322,0.005346176255290101
13.698698698698697,0.0,0.0,1.8483500111703222,0.0,0.0,0.0016087449830389992,0.0,0.0,9.80719002450231,1.8483500111703222,0.0016087449830389992,9.80719002450231,0.0,0.0,0.000540024502310596,0.000540024502310596,5.2311457211344745,187.00707321292003,0.005347693260866745
13.758258258258257,0.0,0.0,1.8484472591284136,0.0,0.0,0.0016366549078304002,0.0,0.0,9.807107108541425,1.8484472591284136,0.0016366549078304002,9.807107108541425,0.0,0.0,0.00045710854142588727,0.00045710854142588727,5.230853660870985,186.95246964151804,0.005349210266443388
13.817817817817817,0.0,0.0,1.848544507086505,0.0,0.0,0.0016645648326218013,0.0,0.0,9.80702419258054,1.848544507086505,0.0016645648326218013,9.80702419258054,0.0,0.0,0.00037419258054117863,0.00037419258054117863,5.230561600607496,186.89786607011607,0.005350727272020032
13.877377377377377,0.0,0.0,1.8486417550445964,0.0,0.0,0.0016924747574132023,0.0,0.0,9.806941276619655,1.8486417550445964,0.0016924747574132023,9.806941276619655,0.0,0.0,0.00029127661965646994,0.00029127661965646994,5.230269540344008,186.8432624987141,0.005352244277596676
13.936936936936936,0.0,0.0,1.848739003002688,0.0,0.0,0.0017203846822046033,0.0,0.0,9.80685836065877,1.848739003002688,0.0017203846822046033,9.80685836065877,0.0,0.0,0.0002083606587717613,0.0002083606587717613,5.229977480080518,186.78865892731213,0.005353761283173319
13.996496496496496,0.0,0.0,1.8488362509607794,0.0,0.0,0.0017482946069960043,0.0,0.0,9.806775444697886,1.8488362509607794,0.0017482946069960043,9.806775444697886,0.0,0.0,0.00012544469788705267,0.00012544469788705267,5.229685419817029,186.73405535591013,0.005355278288749963
14.056056056056056,0.0,0.0,1.8489377053726537,0.0,0.0,0.0017404940178993176,0.0,0.0,9.806705763784285,1.8489377053726537,0.0017404940178993176,9.806705763784285,0.0,0.0,5.576378428613666e-05,0.00015833668584683418,5.229393377421992,186.6795809622304,0.005356805843992593
14.115615615615615,0.0,0.0,1.8490394226878895,0.0,0.0,0.0017304615216846252,0.0,0.0,9.80663691006114,1.8490394226878895,0.0017304615216846252,9.80663691006114,0.0,0.0,-1.308993885954223e-05,0.00019846667060939745,5.229101336143734,186.62511464215834,0.005358334058589346
14.175175175175175,0.0,0.0,1.8491411400031252,0.0,0.0,0.001720429025469933,0.0,0.0,9.806568056337994,1.8491411400031252,0.001720429025469933,9.806568056337994,0.0,0.0,-8.194366200522113e-05,0.00023859665537196068,5.228809294865475,186.57064832208624,0.0053598622731861004
14.234734734734735,0.0,0.0,1.849242857318361,0.0,0.0,0.0017103965292552404,0.0,0.0,9.806499202614848,1.849242857318361,0.0017103965292552404,9.806499202614848,0.0,0.0,-0.00015079738515090004,0.0002787266401345239,5.228517253587217,186.51618200201415,0.005361390487782854
14.294294294294293,0.0,0.0,1.8493445746335968,0.0,0.0,0.0017003640330405482,0.0,0.0,9.806430348891704,1.8493445746335968,0.0017003640330405482,9.806430348891704,0.0,0.0,-0.00021965110829657685,0.00031885662489708597,5.228225212308958,186.46171568194208,0.005362918702379608
14.353853853853852,0.0,0.0,1.8494462919488326,0.0,0.0,0.0016903315368258557,0.0,0.0,9.806361495168558,1.8494462919488326,0.0016903315368258557,9.806361495168558,0.0,0.0,-0.0002885048314422558,0.00035898660965964926,5.227933171030699,186.40724936187,0.005364446916976361
14.413413413413412,0.0,0.0,1.8495480092640684,0.0,0.0,0.0016802990406111634,0.0,0.0,9.806292641445411,1.8495480092640684,0.0016802990406111634,9.806292641445411,0.0,0.0,-0.00035735855458793466,0.0003991165944222125,5.227641129752441,186.3527830417979,0.0053659751315731155
14.472972972972972,0.0,0.0,1.8496497265793042,0.0,0.0,0.001670266544396471,0.0,0.0,9.806223787722265,1.8496497265793042,0.001670266544396471,9.806223787722265,0.0,0.0,-0.0004262122777336136,0.00043924657918477573,5.227349088474182,186.2983167217258,0.005367503346169869
14.532532532532532,0.0,0.0,1.849744769439968,0.0,0.0,0.001644496099708564,0.0,0.0,9.80616720055824,1.849744769439968,0.001644496099708564,9.80616720055824,0.0,0.0,-0.00048279944175880115,0.00048279944175880115,5.227057055071913,186.24392471437434,0.005369040248422669
14.592092092092091,0.0,0.0,1.8498342673691415,0.0,0.0,0.0016056510516736782,0.0,0.0,9.8061208040741,1.8498342673691415,0.0016056510516736782,9.8061208040741,0.0,0.0,-0.0005291959258992723,0.0005291959258992723,5.226765028212772,186.18959444374465,0.005370584368112799
14.651651651651651,0.0,0.0,1.8499237652983151,0.0,0.0,0.0015668060036387922,0.0,0.0,9.806074407589959,1.8499237652983151,0.0015668060036387922,9.806074407589959,0.0,0.0,-0.0005755924100397435,0.0005755924100397435,5.2264730013536305,186.13526417311493,0.005372128487802929
14.71121121121121,0.0,0.0,1.8500132632274886,0.0,0.0,0.0015279609556039064,0.0,0.0,9.80602801110582,1.8500132632274886,0.0015279609556039064,9.80602801110582,0.0,0.0,-0.0006219888941802145,0.0006219888941802145,5.22618097449449,186.08093390248524,0.005373672607493059
14.77077077077077,0.0,0.0,1.850102761156662,0.0,0.0,0.0014891159075690204,0.0,0.0,9.805981614621679,1.850102761156662,0.0014891159075690204,9.805981614621679,0.0,0.0,-0.0006683853783206856,0.0006683853783206856,5.225888947635349,186.02660363185552,0.005375216727183189
14.83033033033033,0.0,0.0,1.8501922590858357,0.0,0.0,0.0014502708595341347,0.0,0.0,9.805935218137538,1.8501922590858357,0.0014502708595341347,9.805935218137538,0.0,0.0,-0.0007147818624611568,0.0007147818624611568,5.225596920776208,185.97227336122583,0.005376760846873318
14.88988988988989,0.0,0.0,1.8502817570150092,0.0,0.0,0.0014114258114992489,0.0,0.0,9.805888821653397,1.8502817570150092,0.0014114258114992489,9.805888821653397,0.0,0.0,-0.000761178346601628,0.000761178346601628,5.225304893917067,185.9179430905961,0.005378304966563449
14.949449449449448,0.0,0.0,1.8503712549441826,0.0,0.0,0.001372580763464364,0.0,0.0,9.805842425169258,1.8503712549441826,0.001372580763464364,9.805842425169258,0.0,0.0,-0.0008075748307420976,0.0008075748307420976,5.225012867057926,185.86361281996642,0.005379849086253579
15.009009009009008,0.0,0.0,1.8504571650666615,0.0,0.0,0.001331135931753437,0.0,0.0,9.80579966546158,1.8504571650666615,0.001331135931753437,9.80579966546158,0.0,0.0,-0.0008503345384190237,0.0008503345384190237,5.224720841500443,185.8093029128632,0.0053813957634302155
15.068568568568567,0.0,0.0,1.8505229436071309,0.0,0.0,0.0012751034249713876,0.0,0.0,9.805777312110727,1.8505229436071309,0.0012751034249713876,9.805777312110727,0.0,0.0,-0.0008726878892727206,0.0008726878892727206,5.224428823246703,185.75510726776966,0.00538295679094781
15.128128128128127,0.0,0.0,1.8505887221476005,0.0,0.0,0.001219070918189338,0.0,0.0,9.805754958759874,1.8505887221476005,0.001219070918189338,9.805754958759874,0.0,0.0,-0.0008950412401264175,0.0008950412401264175,5.2241368049929635,185.70091162267613,0.005384517818465404
15.187687687687687,0.0,0.0,1.85065450068807,0.0,0.0,0.0011630384114072886,0.0,0.0,9.80573260540902,1.85065450068807,0.0011630384114072886,9.80573260540902,0.0,0.0,-0.0009173945909801144,0.0009173945909801144,5.223844786739224,185.6467159775826,0.005386078845982998
15.247247247247246,0.0,0.0,1.8507202792285393,0.0,0.0,0.0011070059046252392,0.0,0.0,9.805710252058166,1.8507202792285393,0.0011070059046252392,9.805710252058166,0.0,0.0,-0.0009397479418338114,0.0009397479418338114,5.223552768485484,185.59252033248904,0.005387639873500592
15.306806806806806,0.0,0.0,1.8507860577690087,0.0,0.0,0.0010509733978431896,0.0,0.0,9.805687898707312,1.8507860577690087,0.0010509733978431896,9.805687898707312,0.0,0.0,-0.0009621012926875084,0.0009621012926875084,5.223260750231744,185.53832468739552,0.005389200901018186
15.366366366366366,0.0,0.0,1.8508518363094784,0.0,0.0,0.00099494089106114,0.0,0.0,9.805665545356458,1.8508518363094784,0.00099494089106114,9.805665545356458,0.0,0.0,-0.0009844546435412052,0.0009844546435412052,5.222968731978004,185.484129042302,0.00539076192853578
15.425925925925926,0.0,0.0,1.8509176148499478,0.0,0.0,0.0009389083842790906,0.0,0.0,9.805643192005604,1.8509176148499478,0.0009389083842790906,9.805643192005604,0.0,0.0,-0.0010068079943949021,0.0010068079943949021,5.2226767137242645,185.42993339720846,0.005392322956053374
15.485485485485485,0.0,0.0,1.8509833933904172,0.0,0.0,0.0008828758774970412,0.0,0.0,9.80562083865475,1.8509833933904172,0.0008828758774970412,9.80562083865475,0.0,0.0,-0.001029161345248599,0.001029161345248599,5.222384695470525,185.37573775211493,0.005393883983570968
15.545045045045045,0.0,0.0,1.851026864381758,0.0,0.0,0.0008223682264754441,0.0,0.0,9.805614396518143,1.851026864381758,0.0008223682264754441,9.805614396518143,0.0,0.0,-0.0010356034818569603,0.0010356034818569603,5.222092679462348,185.32164288122593,0.00539545664846969
