time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
29.0,0.0,0.0,1.8491547896016012,0.0,0.0,0.0005337901622002191,0.0,0.0,2.4241234950039825e-05
29.5,0.0,0.0,1.8494244913752185,0.0,0.0,0.0005450169322904183,0.0,0.0,2.0665845523737403e-05
30.0,0.0,0.0,1.8496994019871043,0.0,0.0,0.0005546255152715873,0.0,0.0,1.7768486506142267e-05
30.5,0.0,0.0,1.8499787982273825,0.0,0.0,0.000562959445862678,0.0,0.0,1.556723595008691e-05
31.0,0.0,0.0,1.85026213416331,0.0,0.0,0.0005703842978661076,0.0,0.0,1.4132172145409072e-05
31.5,0.0,0.0,1.8505490579591417,0.0,0.0,0.0005773108854794234,0.0,0.0,1.357417838043773e-05
32.0,0.0,0.0,1.8508394388224083,0.0,0.0,0.0005842125676055382,0.0,0.0,1.4032550186726667e-05
32.5,0.0,0.0,1.8511334007870084,0.0,0.0,0.0005916352908129588,0.0,0.0,1.565834270067512e-05
33.0,0.0,0.0,1.8514313589562634,0.0,0.0,0.0006001973862235762,0.0,0.0,1.8590038989074742e-05
33.5,0.0,0.0,1.8517340519175938,0.0,0.0,0.0006105744591142742,0.0,0.0,2.2918252613024492e-05
34.0,0.0,0.0,1.8520425613610436,0.0,0.0,0.0006234633147010615,0.0,0.0,2.8637169766199122e-05
34.5,0.0,0.0,1.8523583067136482,0.0,0.0,0.0006395180957325585,0.0,0.0,3.5581954382024605e-05
35.0,0.0,0.0,1.8526829992863716,0.0,0.0,0.0006592521951776042,0.0,0.0,4.335444341307948e-05
35.5,0.0,0.0,1.8530185377336168,0.0,0.0,0.0006829015938186729,0.0,0.0,5.124315115700995e-05
36.0,0.0,0.0,1.8533668255343576,0.0,0.0,0.0007102496091600076,0.0,0.0,5.814891020605728e-05
36.5,0.0,0.0,1.853729492960454,0.0,0.0,0.000740420095240936,0.0,0.0,6.253303410552746e-05
37.0,0.0,0.0,1.8541075119982136,0.0,0.0,0.0007716560558133083,0.0,0.0,6.241080816771216e-05
37.5,0.0,0.0,1.8545007043215114,0.0,0.0,0.0008011132373930578,0.0,0.0,5.541791812646579e-05
38.0,0.0,0.0,1.8549071608030794,0.0,0.0,0.0008247126888940482,0.0,0.0,3.8979887843737515e-05
38.5,0.0,0.0,1.8553226167011727,0.0,0.0,0.0008371109034938907,0.0,0.0,1.0612970513079745e-05
39.0,0.0,0.0,1.8557398590771197,0.0,0.0,0.0008318586003083359,0.0,0.0,-3.1622183302104645e-05
39.5,0.0,0.0,1.8561482803167373,0.0,0.0,0.0008018263581766256,0.0,0.0,-8.850678527672073e-05
40.0,0.0,0.0,1.8565337303324543,0.0,0.0,0.0007399737047056755,0.0,0.0,-0.00015890382866956543
40.5,0.0,0.0,1.8568788549060524,0.0,0.0,0.000640524589701599,0.0,0.0,-0.0002388926314154105
41.0,0.0,0.0,1.8571641320566465,0.0,0.0,0.0005005840126898841,0.0,0.0,-0.0003208696767096342
41.5,0.0,0.0,1.8573698248755346,0.0,0.0,0.0003221872628772471,0.0,0.0,-0.00039271732262236014
42.0,0.0,0.0,1.8574790507703618,0.0,0.0,0.00011471631644707927,0.0,0.0,-0.0004371664631879213
42.5,0.0,0.0,1.8574821177234366,0.0,0.0,-0.0001024485041333683,0.0,0.0,-0.0004314928192332701
43.0,0.0,0.0,1.8573821947314024,0.0,0.0,-0.00029724346398834193,0.0,0.0,-0.00034768702029452925
43.5,0.0,0.0,1.8572022659199352,0.0,0.0,-0.00042247178186598146,0.0,0.0,-0.0001532262513297411
44.0,0.0,0.0,1.856993168609576,0.0,0.0,-0.0004139174595552903,0.0,0.0,0.0001874435404509711
44.5,0.0,0.0,1.8568423388163717,0.0,0.0,-0.0001894017132477886,0.0,0.0,0.0007106194446500069
45.0,0.0,0.0,1.8568826856804233,0.0,0.0,0.00035078916946833927,0.0,0.0,0.0014501440860783532
45.5,0.0,0.0,1.857300786191865,0.0,0.0,0.001321612876313806,0.0,0.0,0.0024331507411616826
46.0,0.0,0.0,1.8583433220035486,0.0,0.0,0.0028485303704369217,0.0,0.0,0.003674519235179474
46.5,0.0,0.0,1.8603203517323583,0.0,0.0,0.005059588544818421,0.0,0.0,0.005169713462189307
47.0,0.0,0.0,1.8636036051008091,0.0,0.0,0.00807342492899965,0.0,0.0,0.006885632074370207
47.5,0.0,0.0,1.868617496672593,0.0,0.0,0.011982141358152903,0.0,0.0,0.008749233642069143
48.0,0.0,0.0,1.8758200260790938,0.0,0.0,0.016827976267868455,0.0,0.0,0.010634105996608412
48.5,0.0,0.0,1.8856702621799641,0.0,0.0,0.02257296813563343,0.0,0.0,0.012345861474258868
49.0,0.0,0.0,1.898578871571284,0.0,0.0,0.029061469429666704,0.0,0.0,0.013608143701672404
49.5,0.0,0.0,1.9148383653530678,0.0,0.0,0.03597650569749204,0.0,0.0,0.014052001369414313
50.0,0.0,0.0,1.9345306580191268,0.0,0.0,0.042792664966770574,0.0,0.0,0.013212635707473552
50.5,0.0,0.0,1.957411520575987,0.0,0.0,0.048730785260700384,0.0,0.0,0.010539845468004572
51.0,0.0,0.0,1.9827751717202682,0.0,0.0,0.0527238193164593,0.0,0.0,0.005432290754773916
51.5,0.0,0.0,2.0093083577119097,0.0,0.0,0.05340892465014792,0.0,0.0,-0.0026918694202962
52.0,0.0,0.0,2.034951881907148,0.0,0.0,0.049165172130853696,0.0,0.0,-0.014283140657179061
52.5,0.0,0.0,2.0567961375457835,0.0,0.0,0.038211850423742096,0.0,0.0,-0.029530146171589777
53.0,0.0,0.0,2.071039657253153,0.0,0.0,0.01876222840580127,0.0,0.0,-0.04826834190052587
53.5,0.0,0.0,2.0730305105483278,0.0,0.0,-0.01079881522502954,0.0,0.0,-0.06997583262318408
54.0,0.0,0.0,2.057395450410137,0.0,0.0,-0.05174142532764936,0.0,0.0,-0.0937946077877232
54.5,0.0,0.0,2.0182630658776715,0.0,0.0,-0.10478811280212054,0.0,0.0,-0.11839214211063442
55.0,0.0,0.0,1.9496192348021113,0.0,0.0,-0.16978721150002105,0.0,0.0,-0.14160425268148735
55.5,0.0,0.0,1.8458590798193508,0.0,0.0,-0.24525340843091706,0.0,0.0,-0.1602605350426689
56.0,0.0,0.0,1.7025386734245147,0.0,0.0,-0.3280282171483276,0.0,0.0,-0.1708386998275948
56.5,0.0,0.0,1.5171752360542645,0.0,0.0,-0.4134255323325835,0.0,0.0,-0.17075056091010232
57.0,0.0,0.0,1.289883744568536,0.0,0.0,-0.49574043361025977,0.0,0.0,-0.15850904420131862
57.5,0.0,0.0,1.0238863950982584,0.0,0.0,-0.5682489642708185,0.0,0.0,-0.13152507844165662
58.0,0.0,0.0,0.7263784034370357,0.0,0.0,-0.6217830023741057,0.0,0.0,-0.08261107397223277
58.5,0.0,0.0,0.41146696550122064,0.0,0.0,-0.6378627493693111,0.0,0.0,0.018292085990713858
59.0,0.0,0.0,0.12600063907898443,0.0,0.0,-0.5040025563200862,0.0,0.0,0.5171486862056422
59.5,0.0,0.0,-5.008043981511652e-13,0.0,0.0,1.4198217058018157e-13,0.0,0.0,1.498861539075337
