time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z,log_mass,mass,thrust_magnitude
18.5,0.0,0.0,1.8498062127557062,0.0,0.0,-0.0011255270758612648,0.0,0.0,9.806596031984684,5.207604233335338,182.65593258552246,9.80665286535511
19.0,0.0,0.0,1.8492469084761731,0.0,0.0,-0.0011116900422144876,0.0,0.0,9.806759316150377,5.2051525107250045,182.20865942459633,9.806815957464538
19.5,0.0,0.0,1.848712054489453,0.0,0.0,-0.0010277259046149018,0.0,0.0,9.806876540400467,5.202700753098149,181.76247514553302,9.806933004442147
20.0,0.0,0.0,1.8482310752616238,0.0,0.0,-0.0008961910066515531,0.0,0.0,9.806949599191809,5.200248971729549,181.31737915745043,9.807005899136156
20.5,0.0,0.0,1.8478226180008954,0.0,0.0,-0.0007376380362143285,0.0,0.0,9.806984612690336,5.197797176892509,180.8733706746418,9.80704076026672
21.0,0.0,0.0,1.8474959495748662,0.0,0.0,-0.0005690356678572439,0.0,0.0,9.806989796783466,5.195345377068664,180.4304485763237,9.807045802401047
21.5,0.0,0.0,1.8472529068203412,0.0,0.0,-0.0004031353502007606,0.0,0.0,9.80697380448751,5.192893578631314,179.98861135369518,9.807029677335153
22.0,0.0,0.0,1.8470899884216359,0.0,0.0,-0.00024853824458073595,0.0,0.0,9.806944583935302,5.190441785878892,179.54785712066834,9.807000332069183
22.5,0.0,0.0,1.8470003007131686,0.0,0.0,-0.00011021258924944363,0.0,0.0,9.806908718686335,5.187990001293605,179.10818366480834,9.806964349112056
23.0,0.0,0.0,1.8469751872413804,0.0,0.0,9.75870213305405e-06,0.0,0.0,9.806871166479489,5.1855382259152405,178.66958851813314,9.806926685236412
23.5,0.0,0.0,1.8470054700823968,0.0,0.0,0.00011137266196815891,0.0,0.0,9.806835289360125,5.183086459743828,178.2320690320484,9.806890701609117
24.0,0.0,0.0,1.847082303648927,0.0,0.0,0.00019596160418573915,0.0,0.0,9.806803066409003,5.180634702111955,177.7956224458064,9.80685837652318
24.5,0.0,0.0,1.8471976882576766,0.0,0.0,0.00026557683084417304,0.0,0.0,9.806775394497873,5.178182951992901,177.36024594259462,9.806830606154872
25.0,0.0,0.0,1.8473447141472878,0.0,0.0,0.0003225267276319344,0.0,0.0,9.806752405089505,5.17573120823157,176.92593669114996,9.806807521361135
25.5,0.0,0.0,1.8475176122052541,0.0,0.0,0.00036906550426176295,0.0,0.0,9.806733750017225,5.1732794697000895,176.4926918734729,9.806788773455775
26.0,0.0,0.0,1.8477116813201975,0.0,0.0,0.0004072109555395901,0.0,0.0,9.806718831788082,5.170827735388925,176.0605087007813,9.806773764504117
26.5,0.0,0.0,1.847923149481647,0.0,0.0,0.0004386616902851375,0.0,0.0,9.806706971151083,5.168376004448243,175.62938442049278,9.80676181488371
27.0,0.0,0.0,1.848149010796216,0.0,0.0,0.00046478356801524635,0.0,0.0,9.806697516360005,5.165924276194674,175.19931631703943,9.80675227253719
27.5,0.0,0.0,1.8483868663967469,0.0,0.0,0.00048663883413230735,0.0,0.0,9.806689904704621,5.163472550096729,174.7703017089375,9.806744574494989
28.0,0.0,0.0,1.8486347854165202,0.0,0.0,0.0005050372449862912,0.0,0.0,9.806683688938941,5.16102082574923,174.3423379439816,9.806738273294748
28.5,0.0,0.0,1.848891193394409,0.0,0.0,0.0005205946665909973,0.0,0.0,9.806678540747612,5.158569102843993,173.91542239385535,9.806733040441518
29.0,0.0,0.0,1.8491547896016012,0.0,0.0,0.0005337901622002191,0.0,0.0,9.80667424123495,5.156117381141283,173.4895524489528,9.806728656889979
29.5,0.0,0.0,1.8494244913752185,0.0,0.0,0.0005450169322904183,0.0,0.0,9.806670665845523,5.153665660444334,173.0647255138046,9.80672499796106
30.0,0.0,0.0,1.8496994019871043,0.0,0.0,0.0005546255152715873,0.0,0.0,9.806667768486506,5.151213940577739,172.64093900323834,9.806722017460874
30.5,0.0,0.0,1.8499787982273825,0.0,0.0,0.000562959445862678,0.0,0.0,9.80666556723595,5.1487622213696165,172.21819033924498,9.806719733385625
31.0,0.0,0.0,1.85026213416331,0.0,0.0,0.0005703842978661076,0.0,0.0,9.806664132172145,5.146310502637085,171.79647694845806,9.806718215750264
31.5,0.0,0.0,1.8505490579591417,0.0,0.0,0.0005773108854794234,0.0,0.0,9.80666357417838,5.143858784174656,171.3757962601717,9.806717575389252
32.0,0.0,0.0,1.8508394388224083,0.0,0.0,0.0005842125676055382,0.0,0.0,9.806664032550186,5.141407065745586,170.95614570489147,9.806717951564547
32.5,0.0,0.0,1.8511334007870084,0.0,0.0,0.0005916352908129588,0.0,0.0,9.8066656583427,5.138955347076841,170.53752271352425,9.806719495309919
33.0,0.0,0.0,1.8514313589562634,0.0,0.0,0.0006001973862235762,0.0,0.0,9.806668590038988,5.136503627859199,170.1199247174537,9.80672234509825
33.5,0.0,0.0,1.8517340519175938,0.0,0.0,0.0006105744591142742,0.0,0.0,9.806672918252612,5.134051907754799,169.7033491498792,9.806726591542736
34.0,0.0,0.0,1.8520425613610436,0.0,0.0,0.0006234633147010615,0.0,0.0,9.806678637169766,5.131600186415187,169.28779344891137,9.806732228837054
34.5,0.0,0.0,1.8523583067136482,0.0,0.0,0.0006395180957325585,0.0,0.0,9.806685581954381,5.129148463513236,168.8732550629664,9.806739092159075
35.0,0.0,0.0,1.8526829992863716,0.0,0.0,0.0006592521951776042,0.0,0.0,9.806693354443413,5.126696738792187,168.45973145896522,9.806746783364487
35.5,0.0,0.0,1.8530185377336168,0.0,0.0,0.0006829015938186729,0.0,0.0,9.806701243151156,5.124245012133992,168.0472201336539,9.806754590989442
36.0,0.0,0.0,1.8533668255343576,0.0,0.0,0.0007102496091600076,0.0,0.0,9.806708148910205,5.121793283646928,167.63571862798935,9.806761415889884
36.5,0.0,0.0,1.853729492960454,0.0,0.0,0.000740420095240936,0.0,0.0,9.806712533034105,5.119341553769009,167.22522454395047,9.806765719403025
37.0,0.0,0.0,1.8541075119982136,0.0,0.0,0.0007716560558133083,0.0,0.0,9.806712410808167,5.116889823378669,166.81573556231425,9.806765516836203
37.5,0.0,0.0,1.8545007043215114,0.0,0.0,0.0008011132373930578,0.0,0.0,9.806705417918126,5.114438093897978,166.4072494589208,9.806758443895317
38.0,0.0,0.0,1.8549071608030794,0.0,0.0,0.0008247126888940482,0.0,0.0,9.806688979887843,5.111986367366367,165.99976411579826,9.80674192612108
38.5,0.0,0.0,1.8553226167011727,0.0,0.0,0.0008371109034938907,0.0,0.0,9.806660612970513,5.109534646455538,165.59327752237718,9.80671347978085
39.0,0.0,0.0,1.8557398590771197,0.0,0.0,0.0008318586003083359,0.0,0.0,9.806618377816697,5.107082934390098,165.18778776110278,9.806671165537018
39.5,0.0,0.0,1.8561482803167373,0.0,0.0,0.0008018263581766256,0.0,0.0,9.806561493214723,5.10463123473472,164.78329297125717,9.806614202190085
40.0,0.0,0.0,1.8565337303324543,0.0,0.0,0.0007399737047056755,0.0,0.0,9.80649109617133,5.1021795510096,164.3797912850788,9.806543726764348
40.5,0.0,0.0,1.8568788549060524,0.0,0.0,0.000640524589701599,0.0,0.0,9.806411107368584,5.099727886102711,163.97728073149565,9.806463659972525
41.0,0.0,0.0,1.8571641320566465,0.0,0.0,0.0005005840126898841,0.0,0.0,9.80632913032329,5.097276241461462,163.5757591051897,9.80638160538669
41.5,0.0,0.0,1.8573698248755346,0.0,0.0,0.0003221872628772471,0.0,0.0,9.806257282677377,5.094824616068064,163.1752238022998,9.806309680747939
42.0,0.0,0.0,1.8574790507703618,0.0,0.0,0.00011471631644707927,0.0,0.0,9.806212833536812,5.09237300523129,162.77567162867464,9.806265155327827
42.5,0.0,0.0,1.8574821177234366,0.0,0.0,-0.0001024485041333683,0.0,0.0,9.806218507180766,5.089921399260609,162.37709859187748,9.806270753665618
43.0,0.0,0.0,1.8573821947314024,0.0,0.0,-0.00029724346398834193,0.0,0.0,9.806302312979705,5.0874697821236,161.9794996935931,9.806354485515495
43.5,0.0,0.0,1.8572022659199352,0.0,0.0,-0.00042247178186598146,0.0,0.0,9.80649677374867,5.08501813022109,161.5828687441782,9.806548874224518
44.0,0.0,0.0,1.856993168609576,0.0,0.0,-0.0004139174595552903,0.0,0.0,9.80683744354045,5.082566411444007,161.1871982254388,9.806889474527042
44.5,0.0,0.0,1.8568423388163717,0.0,0.0,-0.0001894017132477886,0.0,0.0,9.80736061944465,5.080114584701555,160.79247923131777,9.80741258431147
45.0,0.0,0.0,1.8568826856804233,0.0,0.0,0.00035078916946833927,0.0,0.0,9.808100144086078,5.077662600135141,160.39870151957317,9.808152047021851
45.5,0.0,0.0,1.857300786191865,0.0,0.0,0.001321612876313806,0.0,0.0,9.809083150741161,5.075210400263871,160.00585371188555,9.809134996591487
46.0,0.0,0.0,1.8583433220035486,0.0,0.0,0.0028485303704369217,0.0,0.0,9.810324519235179,5.072757922355026,159.613923686679,9.81037631304779
46.5,0.0,0.0,1.8603203517323583,0.0,0.0,0.005059588544818421,0.0,0.0,9.811819713462189,5.070305102382959,159.22289921919622,9.811871459627069
47.0,0.0,0.0,1.8636036051008091,0.0,0.0,0.00807342492899965,0.0,0.0,9.81353563207437,5.067851881027113,158.8327689361228,9.813587332975077
47.5,0.0,0.0,1.868617496672593,0.0,0.0,0.011982141358152903,0.0,0.0,9.815399233642069,5.065398212235716,158.4435236627102,9.815450887817029
48.0,0.0,0.0,1.8758200260790938,0.0,0.0,0.016827976267868455,0.0,0.0,9.817284105996608,5.062944074890334,158.05515824011945,9.817335705964496
48.5,0.0,0.0,1.8856702621799641,0.0,0.0,0.02257296813563343,0.0,0.0,9.818995861474258,5.060489487974912,157.667673868372,9.819047391609994
49.0,0.0,0.0,1.898578871571284,0.0,0.0,0.029061469429666704,0.0,0.0,9.820258143701672,5.058034529319554,157.28108097668198,9.820309578830063
49.5,0.0,0.0,1.9148383653530678,0.0,0.0,0.03597650569749204,0.0,0.0,9.820702001369414,5.055579357421458,156.89540253373818,9.820753307011923
50.0,0.0,0.0,1.9345306580191268,0.0,0.0,0.042792664966770574,0.0,0.0,9.819862635707473,5.053124235000198,156.51067757986343,9.819913771046423
50.5,0.0,0.0,1.957411520575987,0.0,0.0,0.048730785260700384,0.0,0.0,9.817189845468004,5.050669551653124,156.1269645656128,9.817240769986517
51.0,0.0,0.0,1.9827751717202682,0.0,0.0,0.0527238193164593,0.0,0.0,9.812082290754773,5.048215840921082,155.7443437694442,9.812132975100143
51.5,0.0,0.0,2.0093083577119097,0.0,0.0,0.05340892465014792,0.0,0.0,9.803958130579703,5.045763784240213,155.36291764115288,9.804008571565776
52.0,0.0,0.0,2.034951881907148,0.0,0.0,0.049165172130853696,0.0,0.0,9.79236685934282,5.043314192083207,154.9828076039633,9.792417098267942
52.5,0.0,0.0,2.0567961375457835,0.0,0.0,0.038211850423742096,0.0,0.0,9.77711985382841,5.040867954801511,154.60414621860784,9.777169996385958
53.0,0.0,0.0,2.071039657253153,0.0,0.0,0.01876222840580127,0.0,0.0,9.758381658099474,5.038425965738158,154.22706518565977,9.758431892492904
53.5,0.0,0.0,2.0730305105483278,0.0,0.0,-0.01079881522502954,0.0,0.0,9.736674167376815,5.035989032408144,153.85168168816935,9.736724773329295
54.0,0.0,0.0,2.057395450410137,0.0,0.0,-0.05174142532764936,0.0,0.0,9.712855392212276,5.0335577898145845,153.47808526235536,9.712906725357291
54.5,0.0,0.0,2.0182630658776715,0.0,0.0,-0.10478811280212054,0.0,0.0,9.688257857889365,5.031132599128648,153.1063226193431,9.68831028277164
55.0,0.0,0.0,1.9496192348021113,0.0,0.0,-0.16978721150002105,0.0,0.0,9.665045747318512,5.028713384441716,152.73637322892992,9.66509949416187
55.5,0.0,0.0,1.8458590798193508,0.0,0.0,-0.24525340843091706,0.0,0.0,9.64638946495733,5.026299403068601,152.3681151318809,9.646444438607823
56.0,0.0,0.0,1.7025386734245147,0.0,0.0,-0.3280282171483276,0.0,0.0,9.635811300172405,5.023889075817661,152.00130036121274,9.635866982334383
56.5,0.0,0.0,1.5171752360542645,0.0,0.0,-0.4134255323325835,0.0,0.0,9.635899439089897,5.021480059759546,151.6355674928379,9.635955063602166
57.0,0.0,0.0,1.289883744568536,0.0,0.0,-0.49574043361025977,0.0,0.0,9.64814095579868,5.019069502561279,151.27048149123564,9.648195908375303
57.5,0.0,0.0,1.0238863950982584,0.0,0.0,-0.5682489642708185,0.0,0.0,9.675124921558343,5.016654042290354,150.90553458784163,9.675179022077803
58.0,0.0,0.0,0.7263784034370357,0.0,0.0,-0.6217830023741057,0.0,0.0,9.724038926027767,5.0142290948007,150.54003992235732,9.724092452341779
58.5,0.0,0.0,0.41146696550122064,0.0,0.0,-0.6378627493693111,0.0,0.0,9.824942085990713,5.0117854199012015,150.17261811798969,9.824995919546737
59.0,0.0,0.0,0.12600063907898443,0.0,0.0,-0.5040025563200862,0.0,0.0,10.323798686205642,5.009266774057109,149.79486239360654,10.323850473801702
59.5,0.0,0.0,-5.008043981511652e-13,0.0,0.0,1.4198217058018157e-13,0.0,0.0,11.305511539075336,5.006563060818115,149.39040705303194,11.305511539086465
