problem_status,optimal_value,is_dcp,is_dpp,is_dgp,is_qp,num_variables,num_constraints,num_parameters,size_max_big_small_squared,size_max_data_dimension,size_num_scalar_data,size_num_scalar_eq_constr,size_num_scalar_leq_constr,size_num_scalar_variables,solver_name,num_iters,solve_time,setup_time,solver_extra_stats,manual_solve_time,problem_type,flight_time,initial_position_x,initial_position_y,initial_position_z,final_position_x,final_position_y,final_position_z,final_mass,fuel_consumed,fuel_efficiency
optimal_inaccurate,5.006563060818115,True,True,False,False,1320,,,27.0,3,2766,852,1077,1320,ECOS,11,0.015720708,0.00091175,"{'x': array([ 5.29831737,  5.29583716,  5.29334656, ..., 92.3955709 ,
       10.32382526, 11.30551153], shape=(1678,)), 'y': array([ 0.00000000e+00,  0.00000000e+00,  1.72623363e-07,  0.00000000e+00,
        0.00000000e+00,  5.00160829e-04,  0.00000000e+00,  0.00000000e+00,
       -5.00023397e-04,  0.00000000e+00,  0.00000000e+00, -4.56031521e-01,
        0.00000000e+00,  0.00000000e+00, -4.58023281e-01,  1.26312138e+00,
        0.00000000e+00,  0.00000000e+00,  5.00133058e-04,  0.00000000e+00,
        0.00000000e+00,  1.11082963e-07,  1.00015319e+00,  0.00000000e+00,
        0.00000000e+00,  5.00091635e-04,  0.00000000e+00,  0.00000000e+00,
        5.51871439e-08,  1.00012738e+00,  0.00000000e+00,  0.00000000e+00,
        5.00073158e-04,  0.00000000e+00,  0.00000000e+00,  2.06786243e-08,
        1.00010861e+00,  0.00000000e+00,  0.00000000e+00,  5.00067198e-04,
        0.00000000e+00,  0.00000000e+00,  5.84355444e-09,  1.00010117e+00,
        0.00000000e+00,  0.00000000e+00,  5.00066195e-04,  0.00000000e+00,
        0.00000000e+00,  9.96337525e-10,  1.00009895e+00,  0.00000000e+00,
        0.00000000e+00,  5.00066569e-04,  0.00000000e+00,  0.00000000e+00,
        9.48764709e-11,  1.00009711e+00,  0.00000000e+00,  0.00000000e+00,
        5.00066918e-04,  0.00000000e+00,  0.00000000e+00,  5.16441468e-10,
        1.00009465e+00,  0.00000000e+00,  0.00000000e+00,  5.00066742e-04,
        0.00000000e+00,  0.00000000e+00,  1.30808806e-09,  1.00009132e+00,
        0.00000000e+00,  0.00000000e+00,  5.00065935e-04,  0.00000000e+00,
        0.00000000e+00,  2.14329506e-09,  1.00008748e+00,  0.00000000e+00,
        0.00000000e+00,  5.00064551e-04,  0.00000000e+00,  0.00000000e+00,
        2.90336695e-09,  1.00008343e+00,  0.00000000e+00,  0.00000000e+00,
        5.00062700e-04,  0.00000000e+00,  0.00000000e+00,  3.53163578e-09,
        1.00007929e+00,  0.00000000e+00,  0.00000000e+00,  5.00060507e-04,
        0.00000000e+00,  0.00000000e+00,  3.99442109e-09,  1.00007515e+00,
        0.00000000e+00,  0.00000000e+00,  5.00058100e-04,  0.00000000e+00,
        0.00000000e+00,  4.28163994e-09,  1.00007107e+00,  0.00000000e+00,
        0.00000000e+00,  5.00055591e-04,  0.00000000e+00,  0.00000000e+00,
        4.40994636e-09,  1.00006711e+00,  0.00000000e+00,  0.00000000e+00,
        5.00053072e-04,  0.00000000e+00,  0.00000000e+00,  4.41504400e-09,
        1.00006329e+00,  0.00000000e+00,  0.00000000e+00,  5.00050604e-04,
        0.00000000e+00,  0.00000000e+00,  4.33763333e-09,  1.00005966e+00,
        0.00000000e+00,  0.00000000e+00,  5.00048227e-04,  0.00000000e+00,
        0.00000000e+00,  4.21184649e-09,  1.00005622e+00,  0.00000000e+00,
        0.00000000e+00,  5.00045959e-04,  0.00000000e+00,  0.00000000e+00,
        4.06055688e-09,  1.00005297e+00,  0.00000000e+00,  0.00000000e+00,
        5.00043809e-04,  0.00000000e+00,  0.00000000e+00,  3.89652860e-09,
        1.00004992e+00,  0.00000000e+00,  0.00000000e+00,  5.00041777e-04,
        0.00000000e+00,  0.00000000e+00,  3.72607605e-09,  1.00004705e+00,
        0.00000000e+00,  0.00000000e+00,  5.00039862e-04,  0.00000000e+00,
        0.00000000e+00,  3.55251052e-09,  1.00004437e+00,  0.00000000e+00,
        0.00000000e+00,  5.00038058e-04,  0.00000000e+00,  0.00000000e+00,
        3.37824038e-09,  1.00004184e+00,  0.00000000e+00,  0.00000000e+00,
        5.00036362e-04,  0.00000000e+00,  0.00000000e+00,  3.20558320e-09,
        1.00003948e+00,  0.00000000e+00,  0.00000000e+00,  5.00034767e-04,
        0.00000000e+00,  0.00000000e+00,  3.03680821e-09,  1.00003726e+00,
        0.00000000e+00,  0.00000000e+00,  5.00033266e-04,  0.00000000e+00,
        0.00000000e+00,  2.87390173e-09,  1.00003517e+00,  0.00000000e+00,
        0.00000000e+00,  5.00031852e-04,  0.00000000e+00,  0.00000000e+00,
        2.71835017e-09,  1.00003320e+00,  0.00000000e+00,  0.00000000e+00,
        5.00030520e-04,  0.00000000e+00,  0.00000000e+00,  2.57105124e-09,
        1.00003135e+00,  0.00000000e+00,  0.00000000e+00,  5.00029262e-04,
        0.00000000e+00,  0.00000000e+00,  2.43235140e-09,  1.00002960e+00,
        0.00000000e+00,  0.00000000e+00,  5.00028073e-04,  0.00000000e+00,
        0.00000000e+00,  2.30216149e-09,  1.00002796e+00,  0.00000000e+00,
        0.00000000e+00,  5.00026948e-04,  0.00000000e+00,  0.00000000e+00,
        2.18009932e-09,  1.00002640e+00,  0.00000000e+00,  0.00000000e+00,
        5.00025882e-04,  0.00000000e+00,  0.00000000e+00,  2.06562211e-09,
        1.00002494e+00,  0.00000000e+00,  0.00000000e+00,  5.00024872e-04,
        0.00000000e+00,  0.00000000e+00,  1.95813066e-09,  1.00002356e+00,
        0.00000000e+00,  0.00000000e+00,  5.00023914e-04,  0.00000000e+00,
        0.00000000e+00,  1.85704041e-09,  1.00002225e+00,  0.00000000e+00,
        0.00000000e+00,  5.00023005e-04,  0.00000000e+00,  0.00000000e+00,
        1.76182308e-09,  1.00002103e+00,  0.00000000e+00,  0.00000000e+00,
        5.00022142e-04,  0.00000000e+00,  0.00000000e+00,  1.67202525e-09,
        1.00001987e+00,  0.00000000e+00,  0.00000000e+00,  5.00021323e-04,
        0.00000000e+00,  0.00000000e+00,  1.58727070e-09,  1.00001877e+00,
        0.00000000e+00,  0.00000000e+00,  5.00020545e-04,  0.00000000e+00,
        0.00000000e+00,  1.50725248e-09,  1.00001775e+00,  0.00000000e+00,
        0.00000000e+00,  5.00019806e-04,  0.00000000e+00,  0.00000000e+00,
        1.43171941e-09,  1.00001678e+00,  0.00000000e+00,  0.00000000e+00,
        5.00019104e-04,  0.00000000e+00,  0.00000000e+00,  1.36046065e-09,
        1.00001587e+00,  0.00000000e+00,  0.00000000e+00,  5.00018437e-04,
        0.00000000e+00,  0.00000000e+00,  1.29329120e-09,  1.00001501e+00,
        0.00000000e+00,  0.00000000e+00,  5.00017803e-04,  0.00000000e+00,
        0.00000000e+00,  1.23003969e-09,  1.00001420e+00,  0.00000000e+00,
        0.00000000e+00,  5.00017200e-04,  0.00000000e+00,  0.00000000e+00,
        1.17053973e-09,  1.00001344e+00,  0.00000000e+00,  0.00000000e+00,
        5.00016626e-04,  0.00000000e+00,  0.00000000e+00,  1.11462470e-09,
        1.00001273e+00,  0.00000000e+00,  0.00000000e+00,  5.00016080e-04,
        0.00000000e+00,  0.00000000e+00,  1.06212559e-09,  1.00001206e+00,
        0.00000000e+00,  0.00000000e+00,  5.00015559e-04,  0.00000000e+00,
        0.00000000e+00,  1.01287134e-09,  1.00001143e+00,  0.00000000e+00,
        0.00000000e+00,  5.00015062e-04,  0.00000000e+00,  0.00000000e+00,
        9.66690560e-10,  1.00001084e+00,  0.00000000e+00,  0.00000000e+00,
        5.00014588e-04,  0.00000000e+00,  0.00000000e+00,  9.23414057e-10,
        1.00001028e+00,  0.00000000e+00,  0.00000000e+00,  5.00014135e-04,
        0.00000000e+00,  0.00000000e+00,  8.82877377e-10,  1.00000976e+00,
        0.00000000e+00,  0.00000000e+00,  5.00013702e-04,  0.00000000e+00,
        0.00000000e+00,  8.44922986e-10,  1.00000926e+00,  0.00000000e+00,
        0.00000000e+00,  5.00013287e-04,  0.00000000e+00,  0.00000000e+00,
        8.09401830e-10,  1.00000880e+00,  0.00000000e+00,  0.00000000e+00,
        5.00012890e-04,  0.00000000e+00,  0.00000000e+00,  7.76174217e-10,
        1.00000836e+00,  0.00000000e+00,  0.00000000e+00,  5.00012508e-04,
        0.00000000e+00,  0.00000000e+00,  7.45110083e-10,  1.00000795e+00,
        0.00000000e+00,  0.00000000e+00,  5.00012142e-04,  0.00000000e+00,
        0.00000000e+00,  7.16088750e-10,  1.00000757e+00,  0.00000000e+00,
        0.00000000e+00,  5.00011790e-04,  0.00000000e+00,  0.00000000e+00,
        6.88998357e-10,  1.00000720e+00,  0.00000000e+00,  0.00000000e+00,
        5.00011451e-04,  0.00000000e+00,  0.00000000e+00,  6.63735097e-10,
        1.00000686e+00,  0.00000000e+00,  0.00000000e+00,  5.00011125e-04,
        0.00000000e+00,  0.00000000e+00,  6.40202403e-10,  1.00000654e+00,
        0.00000000e+00,  0.00000000e+00,  5.00010810e-04,  0.00000000e+00,
        0.00000000e+00,  6.18310171e-10,  1.00000624e+00,  0.00000000e+00,
        0.00000000e+00,  5.00010505e-04,  0.00000000e+00,  0.00000000e+00,
        5.97974100e-10,  1.00000595e+00,  0.00000000e+00,  0.00000000e+00,
        5.00010210e-04,  0.00000000e+00,  0.00000000e+00,  5.79115168e-10,
        1.00000568e+00,  0.00000000e+00,  0.00000000e+00,  5.00009925e-04,
        0.00000000e+00,  0.00000000e+00,  5.61659269e-10,  1.00000542e+00,
        0.00000000e+00,  0.00000000e+00,  5.00009648e-04,  0.00000000e+00,
        0.00000000e+00,  5.45537010e-10,  1.00000518e+00,  0.00000000e+00,
        0.00000000e+00,  5.00009378e-04,  0.00000000e+00,  0.00000000e+00,
        5.30683641e-10,  1.00000496e+00,  0.00000000e+00,  0.00000000e+00,
        5.00009116e-04,  0.00000000e+00,  0.00000000e+00,  5.17039125e-10,
        1.00000474e+00,  0.00000000e+00,  0.00000000e+00,  5.00008861e-04,
        0.00000000e+00,  0.00000000e+00,  5.04548306e-10,  1.00000454e+00,
        0.00000000e+00,  0.00000000e+00,  5.00008611e-04,  0.00000000e+00,
        0.00000000e+00,  4.93161178e-10,  1.00000435e+00,  0.00000000e+00,
        0.00000000e+00,  5.00008367e-04,  0.00000000e+00,  0.00000000e+00,
        4.82833208e-10,  1.00000416e+00,  0.00000000e+00,  0.00000000e+00,
        5.00008128e-04,  0.00000000e+00,  0.00000000e+00,  4.73525706e-10,
        1.00000399e+00,  0.00000000e+00,  0.00000000e+00,  5.00007893e-04,
        0.00000000e+00,  0.00000000e+00,  4.65206163e-10,  1.00000383e+00,
        0.00000000e+00,  0.00000000e+00,  5.00007662e-04,  0.00000000e+00,
        0.00000000e+00,  4.57848526e-10,  1.00000367e+00,  0.00000000e+00,
        0.00000000e+00,  5.00007435e-04,  0.00000000e+00,  0.00000000e+00,
        4.51433288e-10,  1.00000353e+00,  0.00000000e+00,  0.00000000e+00,
        5.00007211e-04,  0.00000000e+00,  0.00000000e+00,  4.45947293e-10,
        1.00000339e+00,  0.00000000e+00,  0.00000000e+00,  5.00006989e-04,
        0.00000000e+00,  0.00000000e+00,  4.41383103e-10,  1.00000326e+00,
        0.00000000e+00,  0.00000000e+00,  5.00006769e-04,  0.00000000e+00,
        0.00000000e+00,  4.37737772e-10,  1.00000313e+00,  0.00000000e+00,
        0.00000000e+00,  5.00006551e-04,  0.00000000e+00,  0.00000000e+00,
        4.35010858e-10,  1.00000301e+00,  0.00000000e+00,  0.00000000e+00,
        5.00006334e-04,  0.00000000e+00,  0.00000000e+00,  4.33201550e-10,
        1.00000290e+00,  0.00000000e+00,  0.00000000e+00,  5.00006118e-04,
        0.00000000e+00,  0.00000000e+00,  4.32304814e-10,  1.00000279e+00,
        0.00000000e+00,  0.00000000e+00,  5.00005902e-04,  0.00000000e+00,
        0.00000000e+00,  4.32306622e-10,  1.00000268e+00,  0.00000000e+00,
        0.00000000e+00,  5.00005686e-04,  0.00000000e+00,  0.00000000e+00,
        4.33178437e-10,  1.00000259e+00,  0.00000000e+00,  0.00000000e+00,
        5.00005469e-04,  0.00000000e+00,  0.00000000e+00,  4.34871378e-10,
        1.00000249e+00,  0.00000000e+00,  0.00000000e+00,  5.00005251e-04,
        0.00000000e+00,  0.00000000e+00,  4.37310772e-10,  1.00000240e+00,
        0.00000000e+00,  0.00000000e+00,  5.00005032e-04,  0.00000000e+00,
        0.00000000e+00,  4.40392070e-10,  1.00000232e+00,  0.00000000e+00,
        0.00000000e+00,  5.00004810e-04,  0.00000000e+00,  0.00000000e+00,
        4.43979484e-10,  1.00000223e+00,  0.00000000e+00,  0.00000000e+00,
        5.00004587e-04,  0.00000000e+00,  0.00000000e+00,  4.47908987e-10,
        1.00000215e+00,  0.00000000e+00,  0.00000000e+00,  5.00004362e-04,
        0.00000000e+00,  0.00000000e+00,  4.51997584e-10,  1.00000208e+00,
        0.00000000e+00,  0.00000000e+00,  5.00004135e-04,  0.00000000e+00,
        0.00000000e+00,  4.56060914e-10,  1.00000201e+00,  0.00000000e+00,
        0.00000000e+00,  5.00003905e-04,  0.00000000e+00,  0.00000000e+00,
        4.59941188e-10,  1.00000194e+00,  0.00000000e+00,  0.00000000e+00,
        5.00003674e-04,  0.00000000e+00,  0.00000000e+00,  4.63547213e-10,
        1.00000187e+00,  0.00000000e+00,  0.00000000e+00,  5.00003441e-04,
        0.00000000e+00,  0.00000000e+00,  4.66907568e-10,  1.00000181e+00,
        0.00000000e+00,  0.00000000e+00,  5.00003206e-04,  0.00000000e+00,
        0.00000000e+00,  4.70236969e-10,  1.00000175e+00,  0.00000000e+00,
        0.00000000e+00,  5.00002971e-04,  0.00000000e+00,  0.00000000e+00,
        4.74014194e-10,  1.00000169e+00,  0.00000000e+00,  0.00000000e+00,
        5.00002734e-04,  0.00000000e+00,  0.00000000e+00,  4.79067774e-10,
        1.00000163e+00,  0.00000000e+00,  0.00000000e+00,  5.00002495e-04,
        0.00000000e+00,  0.00000000e+00,  4.86662864e-10,  1.00000157e+00,
        0.00000000e+00,  0.00000000e+00,  5.00002253e-04,  0.00000000e+00,
        0.00000000e+00,  4.98579706e-10,  1.00000152e+00,  0.00000000e+00,
        0.00000000e+00,  5.00002005e-04,  0.00000000e+00,  0.00000000e+00,
        5.17171025e-10,  1.00000147e+00,  0.00000000e+00,  0.00000000e+00,
        5.00001749e-04,  0.00000000e+00,  0.00000000e+00,  5.45383509e-10,
        1.00000142e+00,  0.00000000e+00,  0.00000000e+00,  5.00001478e-04,
        0.00000000e+00,  0.00000000e+00,  5.86727547e-10,  1.00000137e+00,
        0.00000000e+00,  0.00000000e+00,  5.00001186e-04,  0.00000000e+00,
        0.00000000e+00,  6.45180158e-10,  1.00000132e+00,  0.00000000e+00,
        0.00000000e+00,  5.00000863e-04,  0.00000000e+00,  0.00000000e+00,
        7.25007622e-10,  1.00000128e+00,  0.00000000e+00,  0.00000000e+00,
        5.00000496e-04,  0.00000000e+00,  0.00000000e+00,  8.30495090e-10,
        1.00000123e+00,  0.00000000e+00,  0.00000000e+00,  5.00000072e-04,
        0.00000000e+00,  0.00000000e+00,  9.65568230e-10,  1.00000119e+00,
        0.00000000e+00,  0.00000000e+00,  4.99999571e-04,  0.00000000e+00,
        0.00000000e+00,  1.13328830e-09,  1.00000114e+00,  0.00000000e+00,
        0.00000000e+00,  4.99998976e-04,  0.00000000e+00,  0.00000000e+00,
        1.33520514e-09,  1.00000110e+00,  0.00000000e+00,  0.00000000e+00,
        4.99998266e-04,  0.00000000e+00,  0.00000000e+00,  1.57057641e-09,
        1.00000105e+00,  0.00000000e+00,  0.00000000e+00,  4.99997422e-04,
        0.00000000e+00,  0.00000000e+00,  1.83551117e-09,  1.00000100e+00,
        0.00000000e+00,  0.00000000e+00,  4.99996428e-04,  0.00000000e+00,
        0.00000000e+00,  2.12214397e-09,  1.00000096e+00,  0.00000000e+00,
        0.00000000e+00,  4.99995271e-04,  0.00000000e+00,  0.00000000e+00,
        2.41792757e-09,  1.00000091e+00,  0.00000000e+00,  0.00000000e+00,
        4.99993950e-04,  0.00000000e+00,  0.00000000e+00,  2.70500597e-09,
        1.00000085e+00,  0.00000000e+00,  0.00000000e+00,  4.99992475e-04,
        0.00000000e+00,  0.00000000e+00,  2.95950091e-09,  1.00000079e+00,
        0.00000000e+00,  0.00000000e+00,  4.99990872e-04,  0.00000000e+00,
        0.00000000e+00,  3.15072017e-09,  1.00000073e+00,  0.00000000e+00,
        0.00000000e+00,  4.99989186e-04,  0.00000000e+00,  0.00000000e+00,
        3.24086278e-09,  1.00000066e+00,  0.00000000e+00,  0.00000000e+00,
        4.99987485e-04,  0.00000000e+00,  0.00000000e+00,  3.18577971e-09,
        1.00000058e+00,  0.00000000e+00,  0.00000000e+00,  4.99985863e-04,
        0.00000000e+00,  0.00000000e+00,  2.93515902e-09,  1.00000050e+00,
        0.00000000e+00,  0.00000000e+00,  4.99984442e-04,  0.00000000e+00,
        0.00000000e+00,  2.42665969e-09,  1.00000041e+00,  0.00000000e+00,
        0.00000000e+00,  4.99983380e-04,  0.00000000e+00,  0.00000000e+00,
        1.56587256e-09,  1.00000032e+00,  0.00000000e+00,  0.00000000e+00,
        4.99982900e-04,  0.00000000e+00,  0.00000000e+00,  1.80935022e-10,
        1.00000022e+00,  0.00000000e+00,  0.00000000e+00,  4.99983354e-04,
        0.00000000e+00,  0.00000000e+00, -2.08192265e-09,  1.00000013e+00,
        0.00000000e+00,  0.00000000e+00,  4.99985400e-04,  0.00000000e+00,
        0.00000000e+00, -6.09546604e-09,  1.00000004e+00,  0.00000000e+00,
        0.00000000e+00,  4.99990729e-04,  0.00000000e+00,  0.00000000e+00,
       -1.51376485e-08,  9.99999977e-01,  0.00000000e+00,  0.00000000e+00,
        5.00008963e-04,  0.00000000e+00,  0.00000000e+00, -5.77354508e-08,
        9.99999968e-01,  0.00000000e+00,  0.00000000e+00,  5.77354508e-08]), 'z': array([ 2.07360027e-09,  1.44704545e-09,  4.56156570e-01, ...,
        0.00000000e+00,  0.00000000e+00, -4.58148294e-01], shape=(2509,)), 's': array([2.08413817e+00, 6.45290146e+00, 7.84507276e-09, ...,
       0.00000000e+00, 0.00000000e+00, 1.13055115e+01], shape=(2509,)), 'info': {'exitFlag': 10, 'pcost': -5.006563060818116, 'dcost': -5.006588321988406, 'pres': 3.7133972251811386e-11, 'dres': 3.444042033833238e-09, 'pinf': 0.0, 'dinf': 0.0, 'pinfres': nan, 'dinfres': 0.8556359604410516, 'gap': 1.913633306586355e-05, 'relgap': 3.822249482010221e-06, 'r0': 1e-08, 'iter': 11, 'mi_iter': -1, 'infostring': 'Close to optimal solution found', 'timing': {'runtime': 0.016632458, 'tsetup': 0.00091175, 'tsolve': 0.015720708}, 'numerr': 0}}",0.7462983131408691,Problem 4 - Minimum Fuel Use,59.5,0.0,0.0,0.1,0.0,0.0,-5.008043981511652e-13,149.39040705303194,50.609592946968064,74.69520352651597
