time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z,position_magnitude,velocity_magnitude,thrust_magnitude,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude,log_mass,mass,thrust_to_weight
0.0,0.0,0.0,10.000000000000004,0.0,0.0,1.4197716287214558e-15,0.0,0.0,7.748738187265386,10.000000000000004,1.4197716287214558e-15,7.748738187265386,0.0,0.0,-2.0579118127346137,2.0579118127346137,5.2983173665481464,200.00000000002194,0.0039507569798374245
0.10126582278481013,0.0,0.0,9.989820690947516,0.0,0.0,-0.2035861810497663,0.0,0.0,7.7928381917392295,9.989820690947516,0.2035861810497663,7.7928381917392295,0.0,0.0,-2.01381180826077,2.01381180826077,5.2979288209592035,199.92230597704574,0.003974785810114893
0.20253164556962025,0.0,0.0,9.959146310208986,0.0,0.0,-0.4099014337208651,0.0,0.0,7.6941567548387715,9.959146310208986,0.4099014337208651,7.6941567548387715,0.0,0.0,-2.112493245161228,2.112493245161228,5.297541639925949,199.84491483520495,0.003925972494507828
0.3037974683544304,0.0,0.0,9.907528158574465,0.0,0.0,-0.6224615989696272,0.0,0.0,7.667939940185971,9.907528158574465,0.6224615989696272,7.667939940185971,0.0,0.0,-2.138710059814028,2.138710059814028,5.297157581398873,199.76817742834066,0.0039140982201499325
0.4050632911392405,0.0,0.0,9.83466407889783,0.0,0.0,-0.8348199945631307,0.0,0.0,7.6981921479439475,9.83466407889783,0.8348199945631307,7.6981921479439475,0.0,0.0,-2.108457852056052,2.108457852056052,5.296773421985176,199.69144934127644,0.003931050312756295
0.5063291139240507,0.0,0.0,9.740928537243246,0.0,0.0,-1.0398908385286234,0.0,0.0,7.813690972746192,9.740928537243246,1.0398908385286234,7.813690972746192,0.0,0.0,-1.9929590272538071,1.9929590272538071,5.29638561873749,199.61402336268006,0.003991576961319956
0.6075949367088608,0.0,0.0,9.627539928552583,0.0,0.0,-1.2278813352846794,0.0,0.0,8.039799092132693,9.627539928552583,1.2278813352846794,8.039799092132693,0.0,0.0,-1.7668509078673065,1.7668509078673065,5.295989275180213,199.5349233070125,0.004108711070451902
0.7088607594936709,0.0,0.0,9.496822467907812,0.0,0.0,-1.3864678776107744,0.0,0.0,8.401770061345411,9.496822467907812,1.3864678776107744,8.401770061345411,0.0,0.0,-1.404879938654588,1.404879938654588,5.295578229411823,199.45292217540464,0.00429546033009837
0.810126582278481,0.0,0.0,9.351840803856287,0.0,0.0,-1.51316540341976,0.0,0.0,8.677579422474887,9.351840803856287,1.51316540341976,8.677579422474887,0.0,0.0,-1.1290705775251126,1.1290705775251126,5.295151238881547,199.36777584603178,0.004438364419200302
0.9113924050632911,0.0,0.0,9.19534365930746,0.0,0.0,-1.6167774875568752,0.0,0.0,8.863478894782821,9.19534365930746,1.6167774875568752,8.863478894782821,0.0,0.0,-0.9431711052171785,0.9431711052171785,5.29471270544683,199.2803655780815,0.004535435844961051
1.0126582278481013,0.0,0.0,9.029276754863979,0.0,0.0,-1.7045606013127634,0.0,0.0,8.994158830099437,9.029276754863979,1.7045606013127634,8.994158830099437,0.0,0.0,-0.8124911699005626,0.8124911699005626,5.2942662574010315,199.19141710521643,0.004604359823549249
1.1139240506329113,0.0,0.0,8.855178283860477,0.0,0.0,-1.7774088187573225,0.0,0.0,9.16217682100941,8.855178283860477,1.7774088187573225,9.16217682100941,0.0,0.0,-0.6444731789905891,0.6444731789905891,5.293812341788309,199.10102152860586,0.004692502418533066
1.2151898734177216,0.0,0.0,8.674633076364586,0.0,0.0,-1.8334953311605557,0.0,0.0,9.329392930925954,8.674633076364586,1.8334953311605557,9.329392930925954,0.0,0.0,-0.47725706907404586,0.47725706907404586,5.293350045189799,199.00899907606563,0.004780353287074552
1.3164556962025316,0.0,0.0,8.489231871217063,0.0,0.0,-1.87452877178996,0.0,0.0,9.463238256486001,8.489231871217063,1.87452877178996,9.463238256486001,0.0,0.0,-0.3434117435139985,0.3434117435139985,5.292880221935739,198.91552198110855,0.00485121391297368
1.4177215189873418,0.0,0.0,8.300311717628711,0.0,0.0,-1.903874299977134,0.0,0.0,9.563151179770554,8.300311717628711,1.903874299977134,9.563151179770554,0.0,0.0,-0.2434988202294459,0.2434988202294459,5.29240455463256,198.8209268708913,0.004904765538842657
1.5189873417721518,0.0,0.0,8.10889144806785,0.0,0.0,-1.9245310912401188,0.0,0.0,9.637012994969794,8.10889144806785,1.9245310912401188,9.637012994969794,0.0,0.0,-0.1696370050302054,0.1696370050302054,5.29192454289187,198.7255133933252,0.004945021013079316
1.620253164556962,0.0,0.0,7.915728450889628,0.0,0.0,-1.9387288523243604,0.0,0.0,9.692331783345427,7.915728450889628,1.9387288523243604,9.692331783345427,0.0,0.0,-0.11431821665457242,0.11431821665457242,5.291441301584767,198.62950421614676,0.004975810567539632
1.7215189873417722,0.0,0.0,7.721390563932388,0.0,0.0,-1.9480288868204931,0.0,0.0,9.734967526731966,7.721390563932388,1.9480288868204931,9.734967526731966,0.0,0.0,-0.07168247326803368,0.07168247326803368,5.290955611375462,198.5330552347288,0.005000126658044672
1.8227848101265822,0.0,0.0,7.526314789665696,0.0,0.0,-1.9534865985133876,0.0,0.0,9.769178239410211,7.526314789665696,1.9534865985133876,9.769178239410211,0.0,0.0,-0.037471760589788516,0.037471760589788516,5.290467999974234,198.43627185173386,0.005020145432706446
