time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z,log_mass,mass,thrust_magnitude
0.0,0.0,0.0,10.000000000000586,0.0,0.0,2.418489049706637e-13,0.0,0.0,8.34178410227773,5.298317366523875,199.9999999951677,8.341784102682249
0.10126582278481013,0.0,0.0,9.992675910926875,0.0,0.0,-0.1464817814897177,0.0,0.0,8.341880267919006,5.297900265415215,199.9165971683527,8.341993413466104
0.20253164556962025,0.0,0.0,9.970707626118788,0.0,0.0,-0.29288391468508523,0.0,0.0,8.343377068170987,5.2974831220894405,199.833220685313,8.34347242305802
0.3037974683544304,0.0,0.0,9.934107349000021,0.0,0.0,-0.439121627702953,0.0,0.0,8.345168671470287,5.297065897131473,199.74986266894373,8.345258609479805
0.4050632911392405,0.0,0.0,9.882894840053051,0.0,0.0,-0.5851285512488554,0.0,0.0,8.34799285761155,5.296648556919321,199.66651641196208,8.348082495263656
0.5063291139240507,0.0,0.0,9.817103593375009,0.0,0.0,-0.7306963823242505,0.0,0.0,8.353950520881664,5.296230997059116,199.58316109341018,8.354044340901416
0.6075949367088608,0.0,0.0,9.736788687710483,0.0,0.0,-0.8756017309783586,0.0,0.0,8.361242506038502,5.295813105740589,199.49977444755626,8.361340524438793
0.7088607594936709,0.0,0.0,9.642029083020352,0.0,0.0,-1.0195903628362462,0.0,0.0,8.37228485680728,5.295394755860072,199.4163311962072,8.37238641086762
0.810126582278481,0.0,0.0,9.532995273560406,0.0,0.0,-1.1610858263745802,0.0,0.0,8.41110587243076,5.29497515921077,199.3326743241201,8.411210365071874
0.9113924050632911,0.0,0.0,9.410130676694134,0.0,0.0,-1.2962061109626575,0.0,0.0,8.499788435813594,5.294552374798372,199.24841738904877,8.499894805822994
1.0126582278481013,0.0,0.0,9.27431298834771,0.0,0.0,-1.4201476559776214,0.0,0.0,8.634680663894201,5.294124000832445,199.16308283314316,8.634788872394292
1.1139240506329113,0.0,0.0,9.126823085963808,0.0,0.0,-1.5296503917121196,0.0,0.0,8.78856462142408,5.293688407247574,199.07634756395268,8.78867491465264
1.2151898734177216,0.0,0.0,8.969140562276394,0.0,0.0,-1.6240000820478266,0.0,0.0,8.937741571871182,5.293245236911286,198.98814237846028,8.937854071580972
1.3164556962025316,0.0,0.0,8.802735438432805,0.0,0.0,-1.704102394835566,0.0,0.0,9.073512172384591,5.292794942659337,198.89855933262027,9.073626987241823
1.4177215189873418,0.0,0.0,8.628961000695949,0.0,0.0,-1.7713863599131114,0.0,0.0,9.194108526076223,5.292338239014135,198.80774237534382,9.194225714929507
1.5189873417721518,0.0,0.0,8.449023892483167,0.0,0.0,-1.8273558043540532,0.0,0.0,9.299802585117806,5.291875877899886,198.7158426531241,9.299922150693947
1.620253164556962,0.0,0.0,8.263984144008262,0.0,0.0,-1.873439165155476,0.0,0.0,9.391830198867758,5.291408573546871,198.62300356858285,9.391952129432195
1.7215189873417722,0.0,0.0,8.074766618428585,0.0,0.0,-1.9109113464495158,0.0,0.0,9.472026175266612,5.290936963417529,198.52935303318594,9.47215047944775
1.8227848101265822,0.0,0.0,7.882178213851738,0.0,0.0,-1.9408567450988299,0.0,0.0,9.542365851763405,5.290461589718128,198.4349998284877,9.542492557592016
1.9240506329113924,0.0,0.0,7.686926611868978,0.0,0.0,-1.9641752945677224,0.0,0.0,9.604563158876177,5.289982902421501,198.34003424608596,9.604692284628813
2.0253164556962027,0.0,0.0,7.489637006960343,0.0,0.0,-1.9816168036163364,0.0,0.0,9.659906660170114,5.289501276438164,198.24453153219744,9.660038184054963
2.1265822784810124,0.0,0.0,7.290865111340089,0.0,0.0,-1.9938211088000013,0.0,0.0,9.709307236176269,5.289017031693987,198.14855589946447,9.70944108256845
2.2278481012658227,0.0,0.0,7.091106582477362,0.0,0.0,-2.0013494684657958,0.0,0.0,9.753425570528657,5.28853044882773,198.05216366049802,9.753561612444349
2.329113924050633,0.0,0.0,6.890803915782159,0.0,0.0,-2.004703865449508,0.0,0.0,9.792786489819022,5.288041778842216,197.95540515596502,9.792924559473986
2.430379746835443,0.0,0.0,6.690351878785206,0.0,0.0,-2.0043368745007255,0.0,0.0,9.82785332917967,5.287551248037565,197.8583257439565,9.82799323010661
2.5316455696202533,0.0,0.0,6.490102243124871,0.0,0.0,-2.000655838717141,0.0,0.0,9.85906738651617,5.2870590600988665,197.76096622401033,9.859208904457725
2.632911392405063,0.0,0.0,6.290368237169903,0.0,0.0,-1.9940242803933326,0.0,0.0,9.88686377998526,5.286565396801112,197.6633629868073,9.88700669199014
