time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,thrust_x,thrust_y,thrust_z,position_magnitude,velocity_magnitude,thrust_magnitude,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude,log_mass,mass,thrust_to_weight
0.0,0.0,0.0,10.000000000000586,0.0,0.0,2.418489049706637e-13,0.0,0.0,8.34178410227773,10.000000000000586,2.418489049706637e-13,8.34178410227773,0.0,0.0,-1.4648658977222695,1.4648658977222695,5.298317366523875,199.9999999951677,0.004253126247229829
0.10126582278481013,0.0,0.0,9.992675910926875,0.0,0.0,-0.1464817814897177,0.0,0.0,8.341880267919006,9.992675910926875,0.1464817814897177,8.341880267919006,0.0,0.0,-1.4647697320809936,1.4647697320809936,5.297900265415215,199.9165971683527,0.004254949652206391
0.20253164556962025,0.0,0.0,9.970707626118788,0.0,0.0,-0.29288391468508523,0.0,0.0,8.343377068170987,9.970707626118788,0.29288391468508523,8.343377068170987,0.0,0.0,-1.463272931829012,1.463272931829012,5.2974831220894405,199.833220685313,0.0042574887389719715
0.3037974683544304,0.0,0.0,9.934107349000021,0.0,0.0,-0.439121627702953,0.0,0.0,8.345168671470287,9.934107349000021,0.439121627702953,8.345168671470287,0.0,0.0,-1.4614813285297128,1.4614813285297128,5.297065897131473,199.74986266894373,0.004260180047501371
0.4050632911392405,0.0,0.0,9.882894840053051,0.0,0.0,-0.5851285512488554,0.0,0.0,8.34799285761155,9.882894840053051,0.5851285512488554,8.34799285761155,0.0,0.0,-1.45865714238845,1.45865714238845,5.296648556919321,199.66651641196208,0.004263400702182257
0.5063291139240507,0.0,0.0,9.817103593375009,0.0,0.0,-0.7306963823242505,0.0,0.0,8.353950520881664,9.817103593375009,0.7306963823242505,8.353950520881664,0.0,0.0,-1.4526994791183352,1.4526994791183352,5.296230997059116,199.58316109341018,0.004268225205918793
0.6075949367088608,0.0,0.0,9.736788687710483,0.0,0.0,-0.8756017309783586,0.0,0.0,8.361242506038502,9.736788687710483,0.8756017309783586,8.361242506038502,0.0,0.0,-1.445407493961497,1.445407493961497,5.295813105740589,199.49977444755626,0.0042737364328644745
0.7088607594936709,0.0,0.0,9.642029083020352,0.0,0.0,-1.0195903628362462,0.0,0.0,8.37228485680728,9.642029083020352,1.0195903628362462,8.37228485680728,0.0,0.0,-1.4343651431927196,1.4343651431927196,5.295394755860072,199.4163311962072,0.004281171234544481
0.810126582278481,0.0,0.0,9.532995273560406,0.0,0.0,-1.1610858263745802,0.0,0.0,8.41110587243076,9.532995273560406,1.1610858263745802,8.41110587243076,0.0,0.0,-1.3955441275692397,1.3955441275692397,5.29497515921077,199.3326743241201,0.004302827449776337
0.9113924050632911,0.0,0.0,9.410130676694134,0.0,0.0,-1.2962061109626575,0.0,0.0,8.499788435813594,9.410130676694134,1.2962061109626575,8.499788435813594,0.0,0.0,-1.3068615641864056,1.3068615641864056,5.294552374798372,199.24841738904877,0.004350033083554022
1.0126582278481013,0.0,0.0,9.27431298834771,0.0,0.0,-1.4201476559776214,0.0,0.0,8.634680663894201,9.27431298834771,1.4201476559776214,8.634680663894201,0.0,0.0,-1.1719693361057981,1.1719693361057981,5.294124000832445,199.16308283314316,0.0044209618276679396
1.1139240506329113,0.0,0.0,9.126823085963808,0.0,0.0,-1.5296503917121196,0.0,0.0,8.78856462142408,9.126823085963808,1.5296503917121196,8.78856462142408,0.0,0.0,-1.01808537857592,1.01808537857592,5.293688407247574,199.07634756395268,0.004501710998284916
1.2151898734177216,0.0,0.0,8.969140562276394,0.0,0.0,-1.6240000820478266,0.0,0.0,8.937741571871182,8.969140562276394,1.6240000820478266,8.937741571871182,0.0,0.0,-0.8689084281288171,0.8689084281288171,5.293245236911286,198.98814237846028,0.004580152304206058
1.3164556962025316,0.0,0.0,8.802735438432805,0.0,0.0,-1.704102394835566,0.0,0.0,9.073512172384591,8.802735438432805,1.704102394835566,9.073512172384591,0.0,0.0,-0.7331378276154084,0.7331378276154084,5.292794942659337,198.89855933262027,0.004651822266525444
1.4177215189873418,0.0,0.0,8.628961000695949,0.0,0.0,-1.7713863599131114,0.0,0.0,9.194108526076223,8.628961000695949,1.7713863599131114,9.194108526076223,0.0,0.0,-0.6125414739237769,0.6125414739237769,5.292338239014135,198.80774237534382,0.004715803024521074
1.5189873417721518,0.0,0.0,8.449023892483167,0.0,0.0,-1.8273558043540532,0.0,0.0,9.299802585117806,8.449023892483167,1.8273558043540532,9.299802585117806,0.0,0.0,-0.5068474148821931,0.5068474148821931,5.291875877899886,198.7158426531241,0.004772221151029393
1.620253164556962,0.0,0.0,8.263984144008262,0.0,0.0,-1.873439165155476,0.0,0.0,9.391830198867758,8.263984144008262,1.873439165155476,9.391830198867758,0.0,0.0,-0.41481980113224104,0.41481980113224104,5.291408573546871,198.62300356858285,0.0048216980668174805
1.7215189873417722,0.0,0.0,8.074766618428585,0.0,0.0,-1.9109113464495158,0.0,0.0,9.472026175266612,8.074766618428585,1.9109113464495158,9.472026175266612,0.0,0.0,-0.3346238247333879,0.3346238247333879,5.290936963417529,198.52935303318594,0.004865164023909416
1.8227848101265822,0.0,0.0,7.882178213851738,0.0,0.0,-1.9408567450988299,0.0,0.0,9.542365851763405,7.882178213851738,1.9408567450988299,9.542365851763405,0.0,0.0,-0.2642841482365945,0.2642841482365945,5.290461589718128,198.4349998284877,0.004903623442245773
1.9240506329113924,0.0,0.0,7.686926611868978,0.0,0.0,-1.9641752945677224,0.0,0.0,9.604563158876177,7.686926611868978,1.9641752945677224,9.604563158876177,0.0,0.0,-0.20208684112382258,0.20208684112382258,5.289982902421501,198.34003424608596,0.004937948512968866
2.0253164556962027,0.0,0.0,7.489637006960343,0.0,0.0,-1.9816168036163364,0.0,0.0,9.659906660170114,7.489637006960343,1.9816168036163364,9.659906660170114,0.0,0.0,-0.14674333982988585,0.14674333982988585,5.289501276438164,198.24453153219744,0.004968794529209554
2.1265822784810124,0.0,0.0,7.290865111340089,0.0,0.0,-1.9938211088000013,0.0,0.0,9.709307236176269,7.290865111340089,1.9938211088000013,9.709307236176269,0.0,0.0,-0.09734276382373075,0.09734276382373075,5.289017031693987,198.14855589946447,0.004996623851518879
2.2278481012658227,0.0,0.0,7.091106582477362,0.0,0.0,-2.0013494684657958,0.0,0.0,9.753425570528657,7.091106582477362,2.0013494684657958,9.753425570528657,0.0,0.0,-0.053224429471342205,0.053224429471342205,5.28853044882773,198.05216366049802,0.0050217710337113934
2.329113924050633,0.0,0.0,6.890803915782159,0.0,0.0,-2.004703865449508,0.0,0.0,9.792786489819022,6.890803915782159,2.004703865449508,9.792786489819022,0.0,0.0,-0.013863510180977201,0.013863510180977201,5.288041778842216,197.95540515596502,0.005044501384557807
2.430379746835443,0.0,0.0,6.690351878785206,0.0,0.0,-2.0043368745007255,0.0,0.0,9.82785332917967,6.690351878785206,2.0043368745007255,9.82785332917967,0.0,0.0,0.02120332917967005,0.02120332917967005,5.287551248037565,197.8583257439565,0.005065049115750806
2.5316455696202533,0.0,0.0,6.490102243124871,0.0,0.0,-2.000655838717141,0.0,0.0,9.85906738651617,6.490102243124871,2.000655838717141,9.85906738651617,0.0,0.0,0.05241738651617034,0.05241738651617034,5.2870590600988665,197.76096622401033,0.005083637611016017
2.632911392405063,0.0,0.0,6.290368237169903,0.0,0.0,-1.9940242803933326,0.0,0.0,9.88686377998526,6.290368237169903,1.9940242803933326,9.88686377998526,0.0,0.0,0.08021377998526091,0.08021377998526091,5.286565396801112,197.6633629868073,0.005100487586375887
2.7341772151898733,0.0,0.0,6.09142890012727,0.0,0.0,-1.9847624604704122,0.0,0.0,9.911672618499498,6.09142890012727,1.9847624604704122,9.911672618499498,0.0,0.0,0.10502261849949868,0.10502261849949868,5.286070418288524,197.5655480795387,0.0051158176944617285
2.8354430379746836,0.0,0.0,5.893533363980754,0.0,0.0,-1.973148262470966,0.0,0.0,9.93391134151689,5.893533363980754,1.973148262470966,9.93391134151689,0.0,0.0,0.12726134151689017,0.12726134151689017,5.285574263516197,197.46754930330215,0.005129840568219732
2.9367088607594938,0.0,0.0,5.696904997723118,0.0,0.0,-1.9594190626927632,0.0,0.0,9.95397265407572,5.696904997723118,1.9594190626927632,9.95397265407572,0.0,0.0,0.14732265407572065,0.14732265407572065,5.28507705118496,197.36939040769826,0.005142756573313127
