time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
0.0,0.0,0.0,10.000000000000586,0.0,0.0,2.418489049706637e-13,0.0,0.0,-1.4648658977222695
0.10126582278481013,0.0,0.0,9.992675910926875,0.0,0.0,-0.1464817814897177,0.0,0.0,-1.4647697320809936
0.20253164556962025,0.0,0.0,9.970707626118788,0.0,0.0,-0.29288391468508523,0.0,0.0,-1.463272931829012
0.3037974683544304,0.0,0.0,9.934107349000021,0.0,0.0,-0.439121627702953,0.0,0.0,-1.4614813285297128
0.4050632911392405,0.0,0.0,9.882894840053051,0.0,0.0,-0.5851285512488554,0.0,0.0,-1.45865714238845
0.5063291139240507,0.0,0.0,9.817103593375009,0.0,0.0,-0.7306963823242505,0.0,0.0,-1.4526994791183352
0.6075949367088608,0.0,0.0,9.736788687710483,0.0,0.0,-0.8756017309783586,0.0,0.0,-1.445407493961497
0.7088607594936709,0.0,0.0,9.642029083020352,0.0,0.0,-1.0195903628362462,0.0,0.0,-1.4343651431927196
0.810126582278481,0.0,0.0,9.532995273560406,0.0,0.0,-1.1610858263745802,0.0,0.0,-1.3955441275692397
0.9113924050632911,0.0,0.0,9.410130676694134,0.0,0.0,-1.2962061109626575,0.0,0.0,-1.3068615641864056
1.0126582278481013,0.0,0.0,9.27431298834771,0.0,0.0,-1.4201476559776214,0.0,0.0,-1.1719693361057981
1.1139240506329113,0.0,0.0,9.126823085963808,0.0,0.0,-1.5296503917121196,0.0,0.0,-1.01808537857592
1.2151898734177216,0.0,0.0,8.969140562276394,0.0,0.0,-1.6240000820478266,0.0,0.0,-0.8689084281288171
1.3164556962025316,0.0,0.0,8.802735438432805,0.0,0.0,-1.704102394835566,0.0,0.0,-0.7331378276154084
1.4177215189873418,0.0,0.0,8.628961000695949,0.0,0.0,-1.7713863599131114,0.0,0.0,-0.6125414739237769
1.5189873417721518,0.0,0.0,8.449023892483167,0.0,0.0,-1.8273558043540532,0.0,0.0,-0.5068474148821931
1.620253164556962,0.0,0.0,8.263984144008262,0.0,0.0,-1.873439165155476,0.0,0.0,-0.41481980113224104
1.7215189873417722,0.0,0.0,8.074766618428585,0.0,0.0,-1.9109113464495158,0.0,0.0,-0.3346238247333879
1.8227848101265822,0.0,0.0,7.882178213851738,0.0,0.0,-1.9408567450988299,0.0,0.0,-0.2642841482365945
1.9240506329113924,0.0,0.0,7.686926611868978,0.0,0.0,-1.9641752945677224,0.0,0.0,-0.20208684112382258
2.0253164556962027,0.0,0.0,7.489637006960343,0.0,0.0,-1.9816168036163364,0.0,0.0,-0.14674333982988585
2.1265822784810124,0.0,0.0,7.290865111340089,0.0,0.0,-1.9938211088000013,0.0,0.0,-0.09734276382373075
2.2278481012658227,0.0,0.0,7.091106582477362,0.0,0.0,-2.0013494684657958,0.0,0.0,-0.053224429471342205
2.329113924050633,0.0,0.0,6.890803915782159,0.0,0.0,-2.004703865449508,0.0,0.0,-0.013863510180977201
2.430379746835443,0.0,0.0,6.690351878785206,0.0,0.0,-2.0043368745007255,0.0,0.0,0.02120332917967005
2.5316455696202533,0.0,0.0,6.490102243124871,0.0,0.0,-2.000655838717141,0.0,0.0,0.05241738651617034
2.632911392405063,0.0,0.0,6.290368237169903,0.0,0.0,-1.9940242803933326,0.0,0.0,0.08021377998526091
2.7341772151898733,0.0,0.0,6.09142890012727,0.0,0.0,-1.9847624604704122,0.0,0.0,0.10502261849949868
2.8354430379746836,0.0,0.0,5.893533363980754,0.0,0.0,-1.973148262470966,0.0,0.0,0.12726134151689017
2.9367088607594938,0.0,0.0,5.696904997723118,0.0,0.0,-1.9594190626927632,0.0,0.0,0.14732265407572065
3.0379746835443036,0.0,0.0,5.501745303344572,0.0,0.0,-1.9437748248891555,0.0,0.0,0.16556210202608135
3.1392405063291138,0.0,0.0,5.308237447834096,0.0,0.0,-1.9263822853313262,0.0,0.0,0.18228868916124696
3.240506329113924,0.0,0.0,5.1165493422847526,0.0,0.0,-1.907379825666477,0.0,0.0,0.1977605041675652
3.3417721518987342,0.0,0.0,4.926836224883618,0.0,0.0,-1.8868825223671277,0.0,0.0,0.21218556185232984
3.4430379746835444,0.0,0.0,4.739242753315834,0.0,0.0,-1.8649869089994244,0.0,0.0,0.2257267055357275
3.5443037974683542,0.0,0.0,4.55390465127036,0.0,0.0,-1.8417751319209321,0.0,0.0,0.2385088360691885
3.6455696202531644,0.0,0.0,4.370949977248114,0.0,0.0,-1.8173183485347975,0.0,0.0,0.2506268316896474
3.7468354430379747,0.0,0.0,4.190500091932503,0.0,0.0,-1.7916793577882304,0.0,0.0,0.2621529832789129
3.848101265822785,0.0,0.0,4.012670396856896,0.0,0.0,-1.7649145437346874,0.0,0.0,0.2731432978302415
3.9493670886075947,0.0,0.0,3.837570906860827,0.0,0.0,-1.7370752561974514,0.0,0.0,0.28364245295383306
4.050632911392405,0.0,0.0,3.6653067060403255,0.0,0.0,-1.7082087602233158,0.0,0.0,0.2936874665693061
4.151898734177215,0.0,0.0,3.4959783244165914,0.0,0.0,-1.678358872262084,0.0,0.0,0.3033102926968212
4.253164556962025,0.0,0.0,3.3296820619295886,0.0,0.0,-1.6475663774886884,0.0,0.0,0.31253960281364357
4.3544303797468356,0.0,0.0,3.16651027818568,0.0,0.0,-1.6158692974001942,0.0,0.0,0.3214019989998569
